case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G04_R0182,G04,LOGO,holdout_G04,G04,25,50,1e-06,0.85,0.2,0.2,4.0,14.044,14.04403612847225
G04_R0183,G04,LOGO,holdout_G04,G04,25,50,1e-06,0.85,0.3,0.2,4.0,15.399,15.384643014294785
G04_R0184,G04,LOGO,holdout_G04,G04,25,50,1e-06,0.8,0.1,0.2,4.0,12.985,13.008337491071458
G04_R0185,G04,LOGO,holdout_G04,G04,25,50,1e-06,0.8,0.2,0.2,4.0,14.044,14.04391917013892
G04_R0186,G04,LOGO,holdout_G04,G04,25,50,1e-06,0.8,0.3,0.2,4.0,15.4,15.384620389294785
G04_R0187,G04,LOGO,holdout_G04,G04,25,50,1e-06,0.75,0.1,0.2,4.0,12.985,13.008605488095244
G04_R0188,G04,LOGO,holdout_G04,G04,25,50,1e-06,0.75,0.2,0.2,4.0,14.045,14.044213848710353
G04_R0189,G04,LOGO,holdout_G04,G04,25,50,1e-06,0.75,0.3,0.2,4.0,15.4,15.385025847628135
G04_R0190,G04,LOGO,holdout_G04,G04,25,50,1e-06,0.7,0.1,0.2,4.0,12.985,13.008866537202383
G04_R0191,G04,LOGO,holdout_G04,G04,25,50,1e-06,0.7,0.2,0.2,4.0,14.045,14.044286098710351
G04_R0192,G04,LOGO,holdout_G04,G04,25,50,1e-06,0.7,0.3,0.2,4.0,15.401,15.385212832747184
G04_R0193,G04,LOGO,holdout_G04,G04,100,3,0.001,0.85,0.1,0.2,4.0,8.3007,8.41555179434525
G04_R0194,G04,LOGO,holdout_G04,G04,100,3,0.001,0.85,0.2,0.2,4.0,8.9837,9.087581163063671
G04_R0195,G04,LOGO,holdout_G04,G04,100,3,0.001,0.85,0.3,0.2,4.0,9.8306,9.900746823087992
G04_R0196,G04,LOGO,holdout_G04,G04,100,3,0.001,0.8,0.1,0.2,4.0,8.3088,8.415762478422632
G04_R0197,G04,LOGO,holdout_G04,G04,100,3,0.001,0.8,0.2,0.2,4.0,8.9951,9.089385787766052
G04_R0198,G04,LOGO,holdout_G04,G04,100,3,0.001,0.8,0.3,0.2,4.0,9.8452,9.907821907052648
G04_R0199,G04,LOGO,holdout_G04,G04,100,3,0.001,0.75,0.1,0.2,4.0,8.3173,8.420281229315492
G04_R0200,G04,LOGO,holdout_G04,G04,100,3,0.001,0.75,0.2,0.2,4.0,9.0071,9.094290574770037
G04_R0201,G04,LOGO,holdout_G04,G04,100,3,0.001,0.75,0.3,0.2,4.0,9.8607,9.921765775333698
G04_R0202,G04,LOGO,holdout_G04,G04,100,3,0.001,0.7,0.1,0.2,4.0,8.3263,8.421033906994063
G04_R0203,G04,LOGO,holdout_G04,G04,100,3,0.001,0.7,0.2,0.2,4.0,9.0198,9.09553920453194
G04_R0204,G04,LOGO,holdout_G04,G04,100,3,0.001,0.7,0.3,0.2,4.0,9.8769,9.930102806682909
G04_R0205,G04,LOGO,holdout_G04,G04,100,3,0.0001,0.85,0.1,0.2,4.0,8.5739,8.681272782589302
G04_R0206,G04,LOGO,holdout_G04,G04,100,3,0.0001,0.85,0.2,0.2,4.0,9.3115,9.418362808085314
G04_R0207,G04,LOGO,holdout_G04,G04,100,3,0.0001,0.85,0.3,0.2,4.0,10.288,10.40306079838565
G04_R0208,G04,LOGO,holdout_G04,G04,100,3,0.0001,0.8,0.1,0.2,4.0,8.5773,8.682085760863112
G04_R0209,G04,LOGO,holdout_G04,G04,100,3,0.0001,0.8,0.2,0.2,4.0,9.3161,9.419129560628605
G04_R0210,G04,LOGO,holdout_G04,G04,100,3,0.0001,0.8,0.3,0.2,4.0,10.294,10.403333101957084
G04_R0211,G04,LOGO,holdout_G04,G04,100,3,0.0001,0.75,0.1,0.2,4.0,8.5809,8.683258165922615
G04_R0212,G04,LOGO,holdout_G04,G04,100,3,0.0001,0.75,0.2,0.2,4.0,9.3209,9.42085727610479
G04_R0213,G04,LOGO,holdout_G04,G04,100,3,0.0001,0.75,0.3,0.2,4.0,10.3,10.407544037968972
G04_R0214,G04,LOGO,holdout_G04,G04,100,3,0.0001,0.7,0.1,0.2,4.0,8.5846,8.68283680133928
G04_R0215,G04,LOGO,holdout_G04,G04,100,3,0.0001,0.7,0.2,0.2,4.0,9.326,9.421026626104794
G04_R0216,G04,LOGO,holdout_G04,G04,100,3,0.0001,0.7,0.3,0.2,4.0,10.307,10.410202716540402
G04_R0217,G04,LOGO,holdout_G04,G04,100,3,1e-05,0.85,0.1,0.2,4.0,8.6512,8.748730498683253
G04_R0218,G04,LOGO,holdout_G04,G04,100,3,1e-05,0.85,0.2,0.2,4.0,9.4057,9.505031833576837
G04_R0219,G04,LOGO,holdout_G04,G04,100,3,1e-05,0.85,0.3,0.2,4.0,10.418,10.529634654761892
G04_R0220,G04,LOGO,holdout_G04,G04,100,3,1e-05,0.8,0.1,0.2,4.0,8.6523,8.749559970707066
G04_R0221,G04,LOGO,holdout_G04,G04,100,3,1e-05,0.8,0.2,0.2,4.0,9.4074,9.505264831493502
G04_R0222,G04,LOGO,holdout_G04,G04,100,3,1e-05,0.8,0.3,0.2,4.0,10.42,10.529543571428558
G04_R0223,G04,LOGO,holdout_G04,G04,100,3,1e-05,0.75,0.1,0.2,4.0,8.6535,8.750126550072155
G04_R0224,G04,LOGO,holdout_G04,G04,100,3,1e-05,0.75,0.2,0.2,4.0,9.4091,9.505652822429653
G04_R0225,G04,LOGO,holdout_G04,G04,100,3,1e-05,0.75,0.3,0.2,4.0,10.422,10.530597785714283
G04_R0226,G04,LOGO,holdout_G04,G04,100,3,1e-05,0.7,0.1,0.2,4.0,8.6547,8.749813016738816
G04_R0227,G04,LOGO,holdout_G04,G04,100,3,1e-05,0.7,0.2,0.2,4.0,9.4109,9.505589028679651
G04_R0228,G04,LOGO,holdout_G04,G04,100,3,1e-05,0.7,0.3,0.2,4.0,10.425,10.53098542460317
G04_R0229,G04,LOGO,holdout_G04,G04,100,3,1e-06,0.85,0.1,0.2,4.0,8.6772,8.769073910114521
G04_R0230,G04,LOGO,holdout_G04,G04,100,3,1e-06,0.85,0.2,0.2,4.0,9.4355,9.526781587599205
G04_R0231,G04,LOGO,holdout_G04,G04,100,3,1e-06,0.85,0.3,0.2,4.0,10.457,10.564363219381308
G04_R0232,G04,LOGO,holdout_G04,G04,100,3,1e-06,0.8,0.1,0.2,4.0,8.6774,8.769625907733571
G04_R0233,G04,LOGO,holdout_G04,G04,100,3,1e-06,0.8,0.2,0.2,4.0,9.4357,9.527089552182536
G04_R0234,G04,LOGO,holdout_G04,G04,100,3,1e-06,0.8,0.3,0.2,4.0,10.458,10.564149076524163
G04_R0235,G04,LOGO,holdout_G04,G04,100,3,1e-06,0.75,0.1,0.2,4.0,8.6776,8.76984916844786
G04_R0236,G04,LOGO,holdout_G04,G04,100,3,1e-06,0.75,0.2,0.2,4.0,9.4361,9.527082922285365
G04_R0237,G04,LOGO,holdout_G04,G04,100,3,1e-06,0.75,0.3,0.2,4.0,10.458,10.564353978580472
G04_R0238,G04,LOGO,holdout_G04,G04,100,3,1e-06,0.7,0.1,0.2,4.0,8.6778,8.76970767053119
G04_R0239,G04,LOGO,holdout_G04,G04,100,3,1e-06,0.7,0.2,0.2,4.0,9.4364,9.526986197285366
G04_R0240,G04,LOGO,holdout_G04,G04,100,3,1e-06,0.7,0.3,0.2,4.0,10.459,10.564680284136028
G04_R0241,G04,LOGO,holdout_G04,G04,100,6,0.001,0.85,0.1,0.2,4.0,9.9089,10.03962908527236
G04_R0242,G04,LOGO,holdout_G04,G04,100,6,0.001,0.85,0.2,0.2,4.0,10.687,10.794808439980136
G04_R0243,G04,LOGO,holdout_G04,G04,100,6,0.001,0.85,0.3,0.2,4.0,11.625,11.710365032242048
G04_R0244,G04,LOGO,holdout_G04,G04,100,6,0.001,0.8,0.1,0.2,4.0,9.9182,10.040635841765864
G04_R0245,G04,LOGO,holdout_G04,G04,100,6,0.001,0.8,0.2,0.2,4.0,10.7,10.796253274305538
G04_R0246,G04,LOGO,holdout_G04,G04,100,6,0.001,0.8,0.3,0.2,4.0,11.641,11.715776727182526
G04_R0247,G04,LOGO,holdout_G04,G04,100,6,0.001,0.75,0.1,0.2,4.0,9.9279,10.045415573412694
G04_R0248,G04,LOGO,holdout_G04,G04,100,6,0.001,0.75,0.2,0.2,4.0,10.713,10.801660719246042
G04_R0249,G04,LOGO,holdout_G04,G04,100,6,0.001,0.75,0.3,0.2,4.0,11.659,11.729518016865065
G04_R0250,G04,LOGO,holdout_G04,G04,100,6,0.001,0.7,0.1,0.2,4.0,9.9382,10.045238785218253
G04_R0251,G04,LOGO,holdout_G04,G04,100,6,0.001,0.7,0.2,0.2,4.0,10.727,10.801696445436516
G04_R0252,G04,LOGO,holdout_G04,G04,100,6,0.001,0.7,0.3,0.2,4.0,11.677,11.73866940228172
G04_R0253,G04,LOGO,holdout_G04,G04,100,6,0.0001,0.85,0.1,0.2,4.0,10.22,10.33198606249998
G04_R0254,G04,LOGO,holdout_G04,G04,100,6,0.0001,0.85,0.2,0.2,4.0,11.072,11.16549816815474
G04_R0255,G04,LOGO,holdout_G04,G04,100,6,0.0001,0.85,0.3,0.2,4.0,12.165,12.245254150297631
G04_R0256,G04,LOGO,holdout_G04,G04,100,6,0.0001,0.8,0.1,0.2,4.0,10.224,10.332574092261885
G04_R0257,G04,LOGO,holdout_G04,G04,100,6,0.0001,0.8,0.2,0.2,4.0,11.078,11.166322126488078
G04_R0258,G04,LOGO,holdout_G04,G04,100,6,0.0001,0.8,0.3,0.2,4.0,12.171,12.245288075892864
G04_R0259,G04,LOGO,holdout_G04,G04,100,6,0.0001,0.75,0.1,0.2,4.0,10.228,10.333152209821437
G04_R0260,G04,LOGO,holdout_G04,G04,100,6,0.0001,0.75,0.2,0.2,4.0,11.084,11.168852264384896
G04_R0261,G04,LOGO,holdout_G04,G04,100,6,0.0001,0.75,0.3,0.2,4.0,12.177,12.249227089285707
G04_R0262,G04,LOGO,holdout_G04,G04,100,6,0.0001,0.7,0.1,0.2,4.0,10.232,10.33255505208334
G04_R0263,G04,LOGO,holdout_G04,G04,100,6,0.0001,0.7,0.2,0.2,4.0,11.09,11.168187076884902
G04_R0264,G04,LOGO,holdout_G04,G04,100,6,0.0001,0.7,0.3,0.2,4.0,12.184,12.251299297619042
G04_R0265,G04,LOGO,holdout_G04,G04,100,6,1e-05,0.85,0.1,0.2,4.0,10.307,10.40579211259918
G04_R0266,G04,LOGO,holdout_G04,G04,100,6,1e-05,0.85,0.2,0.2,4.0,11.091,11.259261270208944
G04_R0267,G04,LOGO,holdout_G04,G04,100,6,1e-05,0.85,0.3,0.2,4.0,12.33,12.391203593750028
G04_R0268,G04,LOGO,holdout_G04,G04,100,6,1e-05,0.8,0.1,0.2,4.0,10.309,10.406367954861093
G04_R0269,G04,LOGO,holdout_G04,G04,100,6,1e-05,0.8,0.2,0.2,4.0,11.092,11.259201424970849
G04_R0270,G04,LOGO,holdout_G04,G04,100,6,1e-05,0.8,0.3,0.2,4.0,12.332,12.391242302083358
G04_R0271,G04,LOGO,holdout_G04,G04,100,6,1e-05,0.75,0.1,0.2,4.0,10.31,10.406306170634934
G04_R0272,G04,LOGO,holdout_G04,G04,100,6,1e-05,0.75,0.2,0.2,4.0,11.094,11.26012007576454
G04_R0273,G04,LOGO,holdout_G04,G04,100,6,1e-05,0.75,0.3,0.2,4.0,12.334,12.392290040178562
G04_R0274,G04,LOGO,holdout_G04,G04,100,6,1e-05,0.7,0.1,0.2,4.0,10.311,10.405646283730174
G04_R0275,G04,LOGO,holdout_G04,G04,100,6,1e-05,0.7,0.2,0.2,4.0,11.096,11.25984698796692
G04_R0276,G04,LOGO,holdout_G04,G04,100,6,1e-05,0.7,0.3,0.2,4.0,12.337,12.39270674404761
G04_R0277,G04,LOGO,holdout_G04,G04,100,6,1e-06,0.85,0.1,0.2,4.0,10.337,10.42741518551589
G04_R0278,G04,LOGO,holdout_G04,G04,100,6,1e-06,0.85,0.2,0.2,4.0,11.121,11.284173631042574
G04_R0279,G04,LOGO,holdout_G04,G04,100,6,1e-06,0.85,0.3,0.2,4.0,12.248,12.42583967887669
G04_R0280,G04,LOGO,holdout_G04,G04,100,6,1e-06,0.8,0.1,0.2,4.0,10.337,10.42787141765875
G04_R0281,G04,LOGO,holdout_G04,G04,100,6,1e-06,0.8,0.2,0.2,4.0,11.121,11.284041077471144
G04_R0282,G04,LOGO,holdout_G04,G04,100,6,1e-06,0.8,0.3,0.2,4.0,12.382,12.425686857448111
G04_R0283,G04,LOGO,holdout_G04,G04,100,6,1e-06,0.75,0.1,0.2,4.0,10.337,10.427699728670689
G04_R0284,G04,LOGO,holdout_G04,G04,100,6,1e-06,0.75,0.2,0.2,4.0,11.122,11.284306994137824
G04_R0285,G04,LOGO,holdout_G04,G04,100,6,1e-06,0.75,0.3,0.2,4.0,12.382,12.425863102983795
G04_R0286,G04,LOGO,holdout_G04,G04,100,6,1e-06,0.7,0.1,0.2,4.0,10.337,10.427211091765928
G04_R0287,G04,LOGO,holdout_G04,G04,100,6,1e-06,0.7,0.2,0.2,4.0,11.122,11.284136364673538
G04_R0288,G04,LOGO,holdout_G04,G04,100,6,1e-06,0.7,0.3,0.2,4.0,12.383,12.425864860424271
G04_R0289,G04,LOGO,holdout_G04,G04,100,20,0.001,0.85,0.1,0.2,4.0,14.053,14.357065350198429
G04_R0290,G04,LOGO,holdout_G04,G04,100,20,0.001,0.85,0.2,0.2,4.0,15.144,15.3851590608766
G04_R0291,G04,LOGO,holdout_G04,G04,100,20,0.001,0.85,0.3,0.2,4.0,16.477,16.666967598394667
G04_R0292,G04,LOGO,holdout_G04,G04,100,20,0.001,0.8,0.1,0.2,4.0,14.066,14.360720266865094
G04_R0293,G04,LOGO,holdout_G04,G04,100,20,0.001,0.8,0.2,0.2,4.0,15.162,15.385845879328985
G04_R0294,G04,LOGO,holdout_G04,G04,100,20,0.001,0.8,0.3,0.2,4.0,16.499,16.674339455717885
G04_R0295,G04,LOGO,holdout_G04,G04,100,20,0.001,0.75,0.1,0.2,4.0,14.08,14.366625315972229
G04_R0296,G04,LOGO,holdout_G04,G04,100,20,0.001,0.75,0.2,0.2,4.0,15.181,15.393476282602812
G04_R0297,G04,LOGO,holdout_G04,G04,100,20,0.001,0.75,0.3,0.2,4.0,16.523,16.694352054924238
G04_R0298,G04,LOGO,holdout_G04,G04,100,20,0.001,0.7,0.1,0.2,4.0,14.094,14.368431903769848
G04_R0299,G04,LOGO,holdout_G04,G04,100,20,0.001,0.7,0.2,0.2,4.0,15.201,15.395074011769482
G04_R0300,G04,LOGO,holdout_G04,G04,100,20,0.001,0.7,0.3,0.2,4.0,16.548,16.705870212662333
G04_R0301,G04,LOGO,holdout_G04,G04,100,20,0.0001,0.85,0.1,0.2,4.0,14.464,14.748562227994222
G04_R0302,G04,LOGO,holdout_G04,G04,100,20,0.0001,0.85,0.2,0.2,4.0,15.6,15.86369702610932
G04_R0303,G04,LOGO,holdout_G04,G04,100,20,0.0001,0.85,0.3,0.2,4.0,17.084,17.348364105925356
G04_R0304,G04,LOGO,holdout_G04,G04,100,20,0.0001,0.8,0.1,0.2,4.0,14.469,14.749379680375167
G04_R0305,G04,LOGO,holdout_G04,G04,100,20,0.0001,0.8,0.2,0.2,4.0,15.607,15.864282859442651
G04_R0306,G04,LOGO,holdout_G04,G04,100,20,0.0001,0.8,0.3,0.2,4.0,17.094,17.3494259690206
G04_R0307,G04,LOGO,holdout_G04,G04,100,20,0.0001,0.75,0.1,0.2,4.0,14.475,14.75133382819264
G04_R0308,G04,LOGO,holdout_G04,G04,100,20,0.0001,0.75,0.2,0.2,4.0,15.615,15.866703130276008
G04_R0309,G04,LOGO,holdout_G04,G04,100,20,0.0001,0.75,0.3,0.2,4.0,17.105,17.35318770116346
G04_R0310,G04,LOGO,holdout_G04,G04,100,20,0.0001,0.7,0.1,0.2,4.0,14.481,14.750191234442646
G04_R0311,G04,LOGO,holdout_G04,G04,100,20,0.0001,0.7,0.2,0.2,4.0,15.624,15.86619319277601
G04_R0312,G04,LOGO,holdout_G04,G04,100,20,0.0001,0.7,0.3,0.2,4.0,17.117,17.353199134199173
G04_R0313,G04,LOGO,holdout_G04,G04,100,20,1e-05,0.85,0.1,0.2,4.0,14.578,14.847097548115
G04_R0314,G04,LOGO,holdout_G04,G04,100,20,1e-05,0.85,0.2,0.2,4.0,15.724,15.972733219065605
G04_R0315,G04,LOGO,holdout_G04,G04,100,20,1e-05,0.85,0.3,0.2,4.0,17.244,17.51198274751984
G04_R0316,G04,LOGO,holdout_G04,G04,100,20,1e-05,0.8,0.1,0.2,4.0,14.58,14.84788368501976
G04_R0317,G04,LOGO,holdout_G04,G04,100,20,1e-05,0.8,0.2,0.2,4.0,15.727,15.973209117875133
G04_R0318,G04,LOGO,holdout_G04,G04,100,20,1e-05,0.8,0.3,0.2,4.0,17.248,17.512098920138886
G04_R0319,G04,LOGO,holdout_G04,G04,100,20,1e-05,0.75,0.1,0.2,4.0,14.582,14.848166252480082
G04_R0320,G04,LOGO,holdout_G04,G04,100,20,1e-05,0.75,0.2,0.2,4.0,15.729,15.974019449720425
G04_R0321,G04,LOGO,holdout_G04,G04,100,20,1e-05,0.75,0.3,0.2,4.0,17.252,17.513438530257947
G04_R0322,G04,LOGO,holdout_G04,G04,100,20,1e-05,0.7,0.1,0.2,4.0,14.583,14.847404731646757
G04_R0323,G04,LOGO,holdout_G04,G04,100,20,1e-05,0.7,0.2,0.2,4.0,15.732,15.97365197055376
G04_R0324,G04,LOGO,holdout_G04,G04,100,20,1e-05,0.7,0.3,0.2,4.0,17.256,17.513480134424615
G04_R0325,G04,LOGO,holdout_G04,G04,100,20,1e-06,0.85,0.1,0.2,4.0,14.617,14.877944055059466
G04_R0326,G04,LOGO,holdout_G04,G04,100,20,1e-06,0.85,0.2,0.2,4.0,15.765,16.00430269710501
G04_R0327,G04,LOGO,holdout_G04,G04,100,20,1e-06,0.85,0.3,0.2,4.0,17.29,17.544831658053724
G04_R0328,G04,LOGO,holdout_G04,G04,100,20,1e-06,0.8,0.1,0.2,4.0,14.617,14.878402525297563
G04_R0329,G04,LOGO,holdout_G04,G04,100,20,1e-06,0.8,0.2,0.2,4.0,15.765,16.004129679247875
G04_R0330,G04,LOGO,holdout_G04,G04,100,20,1e-06,0.8,0.3,0.2,4.0,17.291,17.54494783067277
G04_R0331,G04,LOGO,holdout_G04,G04,100,20,1e-06,0.75,0.1,0.2,4.0,14.618,14.877938839781708
G04_R0332,G04,LOGO,holdout_G04,G04,100,20,1e-06,0.75,0.2,0.2,4.0,15.766,16.004092469246086
G04_R0333,G04,LOGO,holdout_G04,G04,100,20,1e-06,0.75,0.3,0.2,4.0,17.292,17.545576230970415
G04_R0334,G04,LOGO,holdout_G04,G04,100,20,1e-06,0.7,0.1,0.2,4.0,14.618,14.87781038144838
G04_R0335,G04,LOGO,holdout_G04,G04,100,20,1e-06,0.7,0.2,0.2,4.0,15.766,16.003878510912752
G04_R0336,G04,LOGO,holdout_G04,G04,100,20,1e-06,0.7,0.3,0.2,4.0,17.293,17.545726272637083
G04_R0337,G04,LOGO,holdout_G04,G04,100,50,0.001,0.85,0.1,0.2,4.0,18.883,19.259925691964217
G04_R0338,G04,LOGO,holdout_G04,G04,100,50,0.001,0.85,0.2,0.2,4.0,20.387,20.77432706268041
G04_R0339,G04,LOGO,holdout_G04,G04,100,50,0.001,0.85,0.3,0.2,4.0,22.184,22.53377024057537
G04_R0340,G04,LOGO,holdout_G04,G04,100,50,0.001,0.8,0.1,0.2,4.0,18.901,19.262339930059458
G04_R0341,G04,LOGO,holdout_G04,G04,100,50,0.001,0.8,0.2,0.2,4.0,20.412,20.777721132124853
G04_R0342,G04,LOGO,holdout_G04,G04,100,50,0.001,0.8,0.3,0.2,4.0,22.216,22.53548335367062
G04_R0343,G04,LOGO,holdout_G04,G04,100,50,0.001,0.75,0.1,0.2,4.0,18.919,19.268410553075345
G04_R0344,G04,LOGO,holdout_G04,G04,100,50,0.001,0.75,0.2,0.2,4.0,20.438,20.788353804743863
G04_R0345,G04,LOGO,holdout_G04,G04,100,50,0.001,0.75,0.3,0.2,4.0,22.249,22.55489428422619
G04_R0346,G04,LOGO,holdout_G04,G04,100,50,0.001,0.7,0.1,0.2,4.0,18.939,19.270199642361064
G04_R0347,G04,LOGO,holdout_G04,G04,100,50,0.001,0.7,0.2,0.2,4.0,20.466,20.79021442379149
G04_R0348,G04,LOGO,holdout_G04,G04,100,50,0.001,0.7,0.3,0.2,4.0,22.284,22.560386604166656
G04_R0349,G04,LOGO,holdout_G04,G04,100,50,0.0001,0.85,0.1,0.2,4.0,19.443,19.78385378968261
G04_R0350,G04,LOGO,holdout_G04,G04,100,50,0.0001,0.85,0.2,0.2,4.0,21.009,21.39938751537699
G04_R0351,G04,LOGO,holdout_G04,G04,100,50,0.0001,0.85,0.3,0.2,4.0,23.016,23.46190299255956
G04_R0352,G04,LOGO,holdout_G04,G04,100,50,0.0001,0.8,0.1,0.2,4.0,19.45,19.78498262301594
G04_R0353,G04,LOGO,holdout_G04,G04,100,50,0.0001,0.8,0.2,0.2,4.0,21.019,21.400607842757932
G04_R0354,G04,LOGO,holdout_G04,G04,100,50,0.0001,0.8,0.3,0.2,4.0,23.03,23.463035543154795
G04_R0355,G04,LOGO,holdout_G04,G04,100,50,0.0001,0.75,0.1,0.2,4.0,19.458,19.78700219146828
G04_R0356,G04,LOGO,holdout_G04,G04,100,50,0.0001,0.75,0.2,0.2,4.0,21.031,21.405171878472185
G04_R0357,G04,LOGO,holdout_G04,G04,100,50,0.0001,0.75,0.3,0.2,4.0,23.045,23.46924065327385
G04_R0358,G04,LOGO,holdout_G04,G04,100,50,0.0001,0.7,0.1,0.2,4.0,19.466,19.785795733134947
G04_R0359,G04,LOGO,holdout_G04,G04,100,50,0.0001,0.7,0.2,0.2,4.0,21.042,21.404497534226152
G04_R0360,G04,LOGO,holdout_G04,G04,100,50,0.0001,0.7,0.3,0.2,4.0,23.061,23.46980042708339
G04_R0361,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.85,0.1,0.2,4.0,19.597,19.922866369182938
G04_R0362,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.85,0.2,0.2,4.0,21.182,21.54481689894481
G04_R0363,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.85,0.3,0.2,4.0,23.235,23.66800670571784
G04_R0364,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.8,0.1,0.2,4.0,19.6,19.92403626501628
G04_R0365,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.8,0.2,0.2,4.0,21.185,21.54596351799241
G04_R0366,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.8,0.3,0.2,4.0,23.24,23.668465257801174
G04_R0367,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.75,0.1,0.2,4.0,19.602,19.923938568587733
G04_R0368,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.75,0.2,0.2,4.0,21.189,21.54835070549239
G04_R0369,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.75,0.3,0.2,4.0,23.245,23.670218757801205
G04_R0370,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.7,0.1,0.2,4.0,19.605,19.92320854775441
G04_R0371,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.7,0.2,0.2,4.0,21.193,21.5479236588654
G04_R0372,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.7,0.3,0.2,4.0,23.251,23.67051063280121
G04_R0373,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.85,0.1,0.2,4.0,19.65,19.965768101800943
G04_R0374,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.85,0.2,0.2,4.0,21.239,21.587276730294025
G04_R0375,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.85,0.3,0.2,4.0,23.298,23.71357116752341
G04_R0376,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.8,0.1,0.2,4.0,19.651,19.966236539300954
G04_R0377,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.8,0.2,0.2,4.0,21.24,21.588324641008292
G04_R0378,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.8,0.3,0.2,4.0,23.299,23.713714823773408
G04_R0379,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.75,0.1,0.2,4.0,19.651,19.96594677888429
G04_R0380,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.75,0.2,0.2,4.0,21.24,21.59014522136532
G04_R0381,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.75,0.3,0.2,4.0,23.301,23.714482946789303
G04_R0382,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.7,0.1,0.2,4.0,19.652,19.965292508050965
G04_R0383,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.7,0.2,0.2,4.0,21.241,21.589707521960563
G04_R0384,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.7,0.3,0.2,4.0,23.302,23.714565655122648
G04_R0385,G04,LOGO,holdout_G04,G04,250,3,0.001,0.85,0.1,0.2,4.0,10.263,10.49407898645384
G04_R0386,G04,LOGO,holdout_G04,G04,250,3,0.001,0.85,0.2,0.2,4.0,11.182,11.348995566468243
G04_R0387,G04,LOGO,holdout_G04,G04,250,3,0.001,0.85,0.3,0.2,4.0,12.434,12.501191992559518
G04_R0388,G04,LOGO,holdout_G04,G04,250,3,0.001,0.8,0.1,0.2,4.0,10.274,10.495333048953842
G04_R0389,G04,LOGO,holdout_G04,G04,250,3,0.001,0.8,0.2,0.2,4.0,11.197,11.351334194444432
G04_R0390,G04,LOGO,holdout_G04,G04,250,3,0.001,0.8,0.3,0.2,4.0,12.455,12.502297540178567
G04_R0391,G04,LOGO,holdout_G04,G04,250,3,0.001,0.75,0.1,0.2,4.0,10.286,10.497986758775252
G04_R0392,G04,LOGO,holdout_G04,G04,250,3,0.001,0.75,0.2,0.2,4.0,11.212,11.358106774801568
G04_R0393,G04,LOGO,holdout_G04,G04,250,3,0.001,0.75,0.3,0.2,4.0,12.475,12.510257647817465
G04_R0394,G04,LOGO,holdout_G04,G04,250,3,0.001,0.7,0.1,0.2,4.0,10.298,10.496112173457794
G04_R0395,G04,LOGO,holdout_G04,G04,250,3,0.001,0.7,0.2,0.2,4.0,11.228,11.357240499007917
G04_R0396,G04,LOGO,holdout_G04,G04,250,3,0.001,0.7,0.3,0.2,4.0,12.495,12.511841525793647
G04_R0397,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.85,0.1,0.2,4.0,10.453,10.660178143452391
G04_R0398,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.85,0.2,0.2,4.0,11.262,11.469682292162688
G04_R0399,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.85,0.3,0.2,4.0,12.402,12.57782490575397
G04_R0400,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.8,0.1,0.2,4.0,10.457,10.661949310119056
G04_R0401,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.8,0.2,0.2,4.0,11.269,11.472611836805545
G04_R0402,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.8,0.3,0.2,4.0,12.411,12.579591328373017
G04_R0403,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.75,0.1,0.2,4.0,10.462,10.662378444047606
G04_R0404,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.75,0.2,0.2,4.0,11.276,11.476383135416665
G04_R0405,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.75,0.3,0.2,4.0,12.421,12.585202598214275
G04_R0406,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.7,0.1,0.2,4.0,10.467,10.660485525396814
