case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G04_R0653,G04,LOGO,holdout_G04,G04,500,6,1e-05,0.8,0.2,0.2,4.0,472.30065,460.30332748768734,-11.997322512312678,11.997322512312678
G04_R0654,G04,LOGO,holdout_G04,G04,500,6,1e-05,0.8,0.3,0.2,4.0,852.3584,832.70298717021,-19.655412829789952,19.655412829789952
G04_R0655,G04,LOGO,holdout_G04,G04,500,6,1e-05,0.75,0.1,0.2,4.0,238.85364,231.67116162237997,-7.182478377620072,7.182478377620072
G04_R0656,G04,LOGO,holdout_G04,G04,500,6,1e-05,0.75,0.2,0.2,4.0,477.34957,466.4172420513944,-10.932327948605632,10.932327948605632
G04_R0657,G04,LOGO,holdout_G04,G04,500,6,1e-05,0.75,0.3,0.2,4.0,862.93957,845.6197134805983,-17.319856519401696,17.319856519401696
G04_R0658,G04,LOGO,holdout_G04,G04,500,6,1e-05,0.7,0.1,0.2,4.0,240.56224,232.9485020804157,-7.613737919584338,7.613737919584338
G04_R0659,G04,LOGO,holdout_G04,G04,500,6,1e-05,0.7,0.2,0.2,4.0,483.16846,470.6613377251521,-12.50712227484786,12.50712227484786
G04_R0660,G04,LOGO,holdout_G04,G04,500,6,1e-05,0.7,0.3,0.2,4.0,875.22118,854.6669918356689,-20.55418816433109,20.55418816433109
G04_R0661,G04,LOGO,holdout_G04,G04,500,6,1e-06,0.85,0.1,0.2,4.0,624.00442,620.8591740889558,-3.145245911044185,3.145245911044185
G04_R0662,G04,LOGO,holdout_G04,G04,500,6,1e-06,0.85,0.2,0.2,4.0,1873.1415,1863.26319724046,-9.87830275954002,9.87830275954002
G04_R0663,G04,LOGO,holdout_G04,G04,500,6,1e-06,0.85,0.3,0.2,4.0,3906.07116,3889.784175487469,-16.28698451253058,16.28698451253058
G04_R0664,G04,LOGO,holdout_G04,G04,500,6,1e-06,0.8,0.1,0.2,4.0,628.50396,624.3248723222738,-4.179087677726216,4.179087677726216
G04_R0665,G04,LOGO,holdout_G04,G04,500,6,1e-06,0.8,0.2,0.2,4.0,1887.64093,1874.4222071404236,-13.2187228595767,13.2187228595767
G04_R0666,G04,LOGO,holdout_G04,G04,500,6,1e-06,0.8,0.3,0.2,4.0,3935.17053,3912.446424783671,-22.724105216329008,22.724105216329008
G04_R0667,G04,LOGO,holdout_G04,G04,500,6,1e-06,0.75,0.1,0.2,4.0,633.4534699999999,630.623480335827,-2.829989664172899,2.829989664172899
G04_R0668,G04,LOGO,holdout_G04,G04,500,6,1e-06,0.75,0.2,0.2,4.0,1903.64032,1893.5749103246897,-10.06540967531032,10.06540967531032
G04_R0669,G04,LOGO,holdout_G04,G04,500,6,1e-06,0.75,0.3,0.2,4.0,3967.96985,3951.7062346609823,-16.263615339017633,16.263615339017633
G04_R0670,G04,LOGO,holdout_G04,G04,500,6,1e-06,0.7,0.1,0.2,4.0,638.90295,634.8635956677776,-4.039354332222388,4.039354332222388
G04_R0671,G04,LOGO,holdout_G04,G04,500,6,1e-06,0.7,0.2,0.2,4.0,1922.13965,1907.7539046540664,-14.385745345933628,14.385745345933628
G04_R0672,G04,LOGO,holdout_G04,G04,500,6,1e-06,0.7,0.3,0.2,4.0,4006.36913,3981.335967844208,-25.03316215579207,25.03316215579207
G04_R0673,G04,LOGO,holdout_G04,G04,500,20,0.001,0.85,0.1,0.2,4.0,142.09354100000002,137.07183280907967,-5.02170819092035,5.02170819092035
G04_R0674,G04,LOGO,holdout_G04,G04,500,20,0.001,0.85,0.2,0.2,4.0,210.148251,207.37522234510732,-2.773028654892641,2.773028654892641
G04_R0675,G04,LOGO,holdout_G04,G04,500,20,0.001,0.85,0.3,0.2,4.0,316.99584,318.6819082434356,1.6860682434356136,1.6860682434356136
G04_R0676,G04,LOGO,holdout_G04,G04,500,20,0.001,0.8,0.1,0.2,4.0,143.07873199999997,137.7820315116466,-5.296700488353366,5.296700488353366
G04_R0677,G04,LOGO,holdout_G04,G04,500,20,0.001,0.8,0.2,0.2,4.0,212.074008,208.89539961282009,-3.1786083871799065,3.1786083871799065
G04_R0678,G04,LOGO,holdout_G04,G04,500,20,0.001,0.8,0.3,0.2,4.0,320.55223,321.50576552879653,0.9535355287965216,0.9535355287965216
G04_R0679,G04,LOGO,holdout_G04,G04,500,20,0.001,0.75,0.1,0.2,4.0,144.123574,138.9888572111827,-5.134716788817286,5.134716788817286
G04_R0680,G04,LOGO,holdout_G04,G04,500,20,0.001,0.75,0.2,0.2,4.0,214.15956,211.36034739500244,-2.799212604997564,2.799212604997564
G04_R0681,G04,LOGO,holdout_G04,G04,500,20,0.001,0.75,0.3,0.2,4.0,324.39831000000004,326.41644078951987,2.01813078951983,2.01813078951983
G04_R0682,G04,LOGO,holdout_G04,G04,500,20,0.001,0.7,0.1,0.2,4.0,145.248043,139.76460190703105,-5.483441092968945,5.483441092968945
G04_R0683,G04,LOGO,holdout_G04,G04,500,20,0.001,0.7,0.2,0.2,4.0,216.42489,213.06474504499909,-3.3601449550009197,3.3601449550009197
G04_R0684,G04,LOGO,holdout_G04,G04,500,20,0.001,0.7,0.3,0.2,4.0,328.60433,329.5550164645244,0.9506864645243808,0.9506864645243808
G04_R0685,G04,LOGO,holdout_G04,G04,500,20,0.0001,0.85,0.1,0.2,4.0,172.435759,165.72597990099592,-6.709779099004066,6.709779099004066
G04_R0686,G04,LOGO,holdout_G04,G04,500,20,0.0001,0.85,0.2,0.2,4.0,275.054616,266.08140982495325,-8.973206175046755,8.973206175046755
G04_R0687,G04,LOGO,holdout_G04,G04,500,20,0.0001,0.85,0.3,0.2,4.0,445.443973,435.4053685716962,-10.038604428303811,10.038604428303811
G04_R0688,G04,LOGO,holdout_G04,G04,500,20,0.0001,0.8,0.1,0.2,4.0,173.132981,166.26589368037068,-6.86708731962932,6.86708731962932
G04_R0689,G04,LOGO,holdout_G04,G04,500,20,0.0001,0.8,0.2,0.2,4.0,276.925877,267.48362027691144,-9.442256723088576,9.442256723088576
G04_R0690,G04,LOGO,holdout_G04,G04,500,20,0.0001,0.8,0.3,0.2,4.0,449.325591,438.28192075021207,-11.043670249787908,11.043670249787908
G04_R0691,G04,LOGO,holdout_G04,G04,500,20,0.0001,0.75,0.1,0.2,4.0,173.88992000000002,167.18545312768023,-6.704466872319784,6.704466872319784
G04_R0692,G04,LOGO,holdout_G04,G04,500,20,0.0001,0.75,0.2,0.2,4.0,279.027203,270.06656214740553,-8.960640852594452,8.960640852594452
G04_R0693,G04,LOGO,holdout_G04,G04,500,20,0.0001,0.75,0.3,0.2,4.0,453.718543,443.6041494888799,-10.114393511120111,10.114393511120111
G04_R0694,G04,LOGO,holdout_G04,G04,500,20,0.0001,0.7,0.1,0.2,4.0,174.72653000000005,167.79918496267635,-6.927345037323704,6.927345037323704
G04_R0695,G04,LOGO,holdout_G04,G04,500,20,0.0001,0.7,0.2,0.2,4.0,281.408662,271.75518364813666,-9.653478351863328,9.653478351863328
G04_R0696,G04,LOGO,holdout_G04,G04,500,20,0.0001,0.7,0.3,0.2,4.0,458.73303,447.2575095289934,-11.475520471006575,11.475520471006575
G04_R0697,G04,LOGO,holdout_G04,G04,500,20,1e-05,0.85,0.1,0.2,4.0,235.95608,228.6806547090875,-7.275425290912494,7.275425290912494
G04_R0698,G04,LOGO,holdout_G04,G04,500,20,1e-05,0.85,0.2,0.2,4.0,467.97168,456.8859880216192,-11.08569197838085,11.08569197838085
G04_R0699,G04,LOGO,holdout_G04,G04,500,20,1e-05,0.85,0.3,0.2,4.0,843.24757,825.6828184566532,-17.5647515433468,17.5647515433468
G04_R0700,G04,LOGO,holdout_G04,G04,500,20,1e-05,0.8,0.1,0.2,4.0,237.36491,229.810790327494,-7.554119672506005,7.554119672506005
G04_R0701,G04,LOGO,holdout_G04,G04,500,20,1e-05,0.8,0.2,0.2,4.0,472.3906500000001,460.306965084116,-12.083684915884078,12.083684915884078
G04_R0702,G04,LOGO,holdout_G04,G04,500,20,1e-05,0.8,0.3,0.2,4.0,852.4584100000001,832.7130708097945,-19.745339190205527,19.745339190205527
G04_R0703,G04,LOGO,holdout_G04,G04,500,20,1e-05,0.75,0.1,0.2,4.0,238.85364,231.6797437808336,-7.173896219166409,7.173896219166409
G04_R0704,G04,LOGO,holdout_G04,G04,500,20,1e-05,0.75,0.2,0.2,4.0,477.43957,466.4190803382696,-11.020489661730435,11.020489661730435
G04_R0705,G04,LOGO,holdout_G04,G04,500,20,1e-05,0.75,0.3,0.2,4.0,863.03958,845.5733805484525,-17.46619945154748,17.46619945154748
G04_R0706,G04,LOGO,holdout_G04,G04,500,20,1e-05,0.7,0.1,0.2,4.0,240.56224,232.95633257220197,-7.605907427798058,7.605907427798058
G04_R0707,G04,LOGO,holdout_G04,G04,500,20,1e-05,0.7,0.2,0.2,4.0,483.26846,470.6676421401522,-12.60081785984778,12.60081785984778
G04_R0708,G04,LOGO,holdout_G04,G04,500,20,1e-05,0.7,0.3,0.2,4.0,875.33119,854.5988895107856,-20.732300489214367,20.732300489214367
G04_R0709,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.85,0.1,0.2,4.0,624.00442,620.8643023306224,-3.14011766937756,3.14011766937756
G04_R0710,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.85,0.2,0.2,4.0,1873.1415,1863.338610007513,-9.802889992486826,9.802889992486826
G04_R0711,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.85,0.3,0.2,4.0,3906.07116,3889.773225418086,-16.297934581913978,16.297934581913978
G04_R0712,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.8,0.1,0.2,4.0,628.50396,624.3204575639404,-4.183502436059598,4.183502436059598
G04_R0713,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.8,0.2,0.2,4.0,1887.64093,1874.472120669977,-13.16880933002335,13.16880933002335
G04_R0714,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.8,0.3,0.2,4.0,3935.17053,3912.408058358458,-22.76247164154165,22.76247164154165
G04_R0715,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.75,0.1,0.2,4.0,633.4534699999999,630.5854251064717,-2.868044893528236,2.868044893528236
G04_R0716,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.75,0.2,0.2,4.0,1903.64032,1893.6228505792733,-10.017469420726684,10.017469420726684
G04_R0717,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.75,0.3,0.2,4.0,3967.96985,3951.875743760388,-16.094106239611847,16.094106239611847
G04_R0718,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.7,0.1,0.2,4.0,638.90295,634.8170577717557,-4.085892228244347,4.085892228244347
G04_R0719,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.7,0.2,0.2,4.0,1922.13965,1907.7795539315664,-14.360096068433675,14.360096068433675
G04_R0720,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.7,0.3,0.2,4.0,4006.36914,3981.508142228826,-24.86099777117397,24.86099777117397
G04_R0721,G04,LOGO,holdout_G04,G04,500,50,0.001,0.85,0.1,0.2,4.0,142.093542,137.06542483737132,-5.028117162628689,5.028117162628689
G04_R0722,G04,LOGO,holdout_G04,G04,500,50,0.001,0.85,0.2,0.2,4.0,210.148256,207.3680344576073,-2.7802215423926957,2.7802215423926957
G04_R0723,G04,LOGO,holdout_G04,G04,500,50,0.001,0.85,0.3,0.2,4.0,316.99584,318.67092289406054,1.6750828940605516,1.6750828940605516
G04_R0724,G04,LOGO,holdout_G04,G04,500,50,0.001,0.8,0.1,0.2,4.0,143.078733,137.77562353993827,-5.303109460061734,5.303109460061734
G04_R0725,G04,LOGO,holdout_G04,G04,500,50,0.001,0.8,0.2,0.2,4.0,212.084017,208.88959068782003,-3.1944263121799565,3.1944263121799565
G04_R0726,G04,LOGO,holdout_G04,G04,500,50,0.001,0.8,0.3,0.2,4.0,320.55223,321.49478017942164,0.9425501794216302,0.9425501794216302
G04_R0727,G04,LOGO,holdout_G04,G04,500,50,0.001,0.75,0.1,0.2,4.0,144.13357499999998,138.98571827743265,-5.147856722567326,5.147856722567326
G04_R0728,G04,LOGO,holdout_G04,G04,500,50,0.001,0.75,0.2,0.2,4.0,214.16957,211.36514749780005,-2.804422502199941,2.804422502199941
G04_R0729,G04,LOGO,holdout_G04,G04,500,50,0.001,0.75,0.3,0.2,4.0,324.39831000000004,326.44202618202,2.043716182019921,2.043716182019921
G04_R0730,G04,LOGO,holdout_G04,G04,500,50,0.001,0.7,0.1,0.2,4.0,145.248044,139.76134476578105,-5.486699234218946,5.486699234218946
G04_R0731,G04,LOGO,holdout_G04,G04,500,50,0.001,0.7,0.2,0.2,4.0,216.42489,213.0695451477967,-3.3553448522033023,3.3553448522033023
G04_R0732,G04,LOGO,holdout_G04,G04,500,50,0.001,0.7,0.3,0.2,4.0,328.60433,329.5806018570245,0.9762718570244716,0.9762718570244716
G04_R0733,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.85,0.1,0.2,4.0,172.435759,165.72560198774593,-6.710157012254058,6.710157012254058
G04_R0734,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.85,0.2,0.2,4.0,275.064617,266.0844116938283,-8.980205306171683,8.980205306171683
G04_R0735,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.85,0.3,0.2,4.0,445.443973,435.3885356144047,-10.055437385595326,10.055437385595326
G04_R0736,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.8,0.1,0.2,4.0,173.132981,166.26551576712072,-6.867465232879283,6.867465232879283
G04_R0737,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.8,0.2,0.2,4.0,276.935878,267.48662214578644,-9.44925585421356,9.44925585421356
G04_R0738,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.8,0.3,0.2,4.0,449.325591,438.26508779292055,-11.06050320707942,11.06050320707942
G04_R0739,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.75,0.1,0.2,4.0,173.88992000000002,167.18402294518026,-6.705897054819758,6.705897054819758
G04_R0740,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.75,0.2,0.2,4.0,279.027203,270.0754729433999,-8.95173005660007,8.95173005660007
G04_R0741,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.75,0.3,0.2,4.0,453.718543,443.61791181138,-10.10063118862007,10.10063118862007
G04_R0742,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.7,0.1,0.2,4.0,174.73653000000002,167.79775478017638,-6.93877521982364,6.93877521982364
G04_R0743,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.7,0.2,0.2,4.0,281.408662,271.764094444131,-9.644567555869004,9.644567555869004
G04_R0744,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.7,0.3,0.2,4.0,458.73303,447.28137703066005,-11.451652969339932,11.451652969339932
G04_R0745,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.85,0.1,0.2,4.0,235.99608,228.6856136090876,-7.31046639091241,7.31046639091241
G04_R0746,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.85,0.2,0.2,4.0,467.98168,456.8574455459944,-11.124234454005546,11.124234454005546
G04_R0747,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.85,0.3,0.2,4.0,843.14757,825.7534701178139,-17.394099882186083,17.394099882186083
G04_R0748,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.8,0.1,0.2,4.0,237.40491,229.8148436337441,-7.59006636625594,7.59006636625594
G04_R0749,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.8,0.2,0.2,4.0,472.40065,460.2784226084912,-12.122227391508773,12.122227391508773
G04_R0750,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.8,0.3,0.2,4.0,852.3584,832.7866235084552,-19.57177649154471,19.57177649154471
G04_R0751,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.75,0.1,0.2,4.0,238.89364,231.67726294625027,-7.216377053749738,7.216377053749738
G04_R0752,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.75,0.2,0.2,4.0,477.4495700000001,466.4050320501447,-11.044537949855451,11.044537949855451
G04_R0753,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.75,0.3,0.2,4.0,862.93957,845.6240201491663,-17.31554985083369,17.31554985083369
G04_R0754,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.7,0.1,0.2,4.0,240.60224,232.9538517376186,-7.648388262381388,7.648388262381388
G04_R0755,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.7,0.2,0.2,4.0,483.28846,470.65816827452727,-12.630291725472716,12.630291725472716
G04_R0756,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.7,0.3,0.2,4.0,875.22118,854.6495291114994,-20.571650888500585,20.571650888500585
G04_R0757,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.85,0.1,0.2,4.0,624.00442,620.8695331756225,-3.1348868243775314,3.1348868243775314
G04_R0758,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.85,0.2,0.2,4.0,1873.1415,1863.389931248972,-9.751568751028117,9.751568751028117
G04_R0759,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.85,0.3,0.2,4.0,3906.07116,3889.81566871496,-16.25549128504008,16.25549128504008
G04_R0760,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.8,0.1,0.2,4.0,628.50396,624.3256884089404,-4.17827159105957,4.17827159105957
G04_R0761,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.8,0.2,0.2,4.0,1887.64093,1874.523441911436,-13.117488088564414,13.117488088564414
G04_R0762,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.8,0.3,0.2,4.0,3935.17053,3912.368122392832,-22.802407607167424,22.802407607167424
G04_R0763,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.75,0.1,0.2,4.0,633.4534699999999,630.5776090400136,-2.875860959986312,2.875860959986312
G04_R0764,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.75,0.2,0.2,4.0,1903.64032,1893.6859363005224,-9.954383699477376,9.954383699477376
G04_R0765,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.75,0.3,0.2,4.0,3967.96985,3951.970146182532,-15.999703817468344,15.999703817468344
G04_R0766,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.7,0.1,0.2,4.0,638.90295,634.8092417052975,-4.093708294702537,4.093708294702537
G04_R0767,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.7,0.2,0.2,4.0,1922.23965,1907.8617015465657,-14.377948453434328,14.377948453434328
G04_R0768,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.7,0.3,0.2,4.0,4006.36913,3981.6103882478433,-24.75874175215677,24.75874175215677
G05_R0001,G05,LOGO,holdout_G05,G05,25,3,0.001,0.85,0.1,0.2,5.0,4.0443446000000005,4.096751547380607,0.0524069473806063,0.0524069473806063
G05_R0002,G05,LOGO,holdout_G05,G05,25,3,0.001,0.85,0.2,0.2,5.0,5.8074904,5.883603865969392,0.0761134659693922,0.0761134659693922
G05_R0003,G05,LOGO,holdout_G05,G05,25,3,0.001,0.85,0.3,0.2,5.0,8.5446186,8.656238735174897,0.1116201351748973,0.1116201351748973
G05_R0004,G05,LOGO,holdout_G05,G05,25,3,0.001,0.8,0.1,0.2,5.0,4.0588316,4.108161596797284,0.0493299967972831,0.0493299967972831
G05_R0005,G05,LOGO,holdout_G05,G05,25,3,0.001,0.8,0.2,0.2,5.0,5.8359987,5.905863708727724,0.0698650087277235,0.0698650087277235
G05_R0006,G05,LOGO,holdout_G05,G05,25,3,0.001,0.8,0.3,0.2,5.0,8.5929713,8.693357494909975,0.1003861949099746,0.1003861949099746
G05_R0007,G05,LOGO,holdout_G05,G05,25,3,0.001,0.75,0.1,0.2,5.0,4.074093700000001,4.127086323240889,0.0529926232408888,0.0529926232408888
G05_R0008,G05,LOGO,holdout_G05,G05,25,3,0.001,0.75,0.2,0.2,5.0,5.8661698,5.943047683714306,0.0768778837143058,0.0768778837143058
G05_R0009,G05,LOGO,holdout_G05,G05,25,3,0.001,0.75,0.3,0.2,5.0,8.644580000000001,8.758016287235918,0.1134362872359169,0.1134362872359169
G05_R0010,G05,LOGO,holdout_G05,G05,25,3,0.001,0.7,0.1,0.2,5.0,4.090127600000001,4.138868480040961,0.0487408800409605,0.0487408800409605
G05_R0011,G05,LOGO,holdout_G05,G05,25,3,0.001,0.7,0.2,0.2,5.0,5.898198600000001,5.967261873485032,0.0690632734850309,0.0690632734850309
G05_R0012,G05,LOGO,holdout_G05,G05,25,3,0.001,0.7,0.3,0.2,5.0,8.7000387,8.79978517098595,0.0997464709859503,0.0997464709859503
G05_R0013,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.85,0.1,0.2,5.0,5.1193003,5.184257980046692,0.0649576800466924,0.0649576800466924
G05_R0014,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.85,0.2,0.2,5.0,7.9445768,8.039730250415413,0.0951534504154132,0.0951534504154132
G05_R0015,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.85,0.3,0.2,5.0,12.718583,12.862198779952427,0.1436157799524267,0.1436157799524267
G05_R0016,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.8,0.1,0.2,5.0,5.1306759,5.192991739221618,0.0623158392216183,0.0623158392216183
G05_R0017,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.8,0.2,0.2,5.0,7.9655032,8.05621759887806,0.0907143988780605,0.0907143988780605
G05_R0018,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.8,0.3,0.2,5.0,12.756239,12.891866741896717,0.135627741896716,0.135627741896716
G05_R0019,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.75,0.1,0.2,5.0,5.1426282,5.207680165130331,0.0650519651303307,0.0650519651303307
G05_R0020,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.75,0.2,0.2,5.0,7.987801,8.08347183914305,0.0956708391430494,0.0956708391430494
G05_R0021,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.75,0.3,0.2,5.0,12.795859,12.94137127701584,0.1455122770158396,0.1455122770158396
G05_R0022,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.7,0.1,0.2,5.0,5.1553533,5.217236514421964,0.0618832144219636,0.0618832144219636
G05_R0023,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.7,0.2,0.2,5.0,8.0118652,8.101552739603905,0.0896875396039043,0.0896875396039043
G05_R0024,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.7,0.3,0.2,5.0,12.839437,12.97414560594446,0.1347086059444606,0.1347086059444606
G05_R0025,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.85,0.1,0.2,5.0,7.4788084,7.53686810861709,0.0580597086170904,0.0580597086170904
G05_R0026,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.85,0.2,0.2,5.0,15.457142,15.562059498365011,0.1049174983650136,0.1049174983650136
G05_R0027,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.85,0.3,0.2,5.0,28.642579,28.801194834541374,0.1586158345413721,0.1586158345413721
G05_R0028,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.8,0.1,0.2,5.0,7.490623,7.545919114033665,0.0552961140336645,0.0552961140336645
G05_R0029,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.8,0.2,0.2,5.0,15.485027,15.583197304927351,0.0981703049273523,0.0981703049273523
G05_R0030,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.8,0.3,0.2,5.0,28.692427,28.838710412208528,0.146283412208529,0.146283412208529
G05_R0031,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.75,0.1,0.2,5.0,7.50363,7.562330485144774,0.0587004851447741,0.0587004851447741
G05_R0032,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.75,0.2,0.2,5.0,15.514902,15.621451447225803,0.1065494472258041,0.1065494472258041
G05_R0033,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.75,0.3,0.2,5.0,28.748262,28.90570689546411,0.1574448954641099,0.1574448954641099
G05_R0034,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.7,0.1,0.2,5.0,7.518226,7.5732853606448,0.0550593606448002,0.0550593606448002
G05_R0035,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.7,0.2,0.2,5.0,15.549764,15.646735151975877,0.0969711519758753,0.0969711519758753
G05_R0036,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.7,0.3,0.2,5.0,28.81108,28.954512312381087,0.143432312381087,0.143432312381087
G05_R0037,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.85,0.1,0.2,5.0,25.540552,25.449659769726185,-0.0908922302738162,0.0908922302738162
G05_R0038,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.85,0.2,0.2,5.0,80.775357,80.88429319997563,0.1089361999756306,0.1089361999756306
G05_R0039,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.85,0.3,0.2,5.0,171.700236,171.881531627398,0.1812956273980148,0.1812956273980148
G05_R0040,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.8,0.1,0.2,5.0,25.596521000000003,25.49353699639253,-0.1029840036074745,0.1029840036074745
G05_R0041,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.8,0.2,0.2,5.0,80.88731600000001,80.96714201966249,0.0798260196624767,0.0798260196624767
G05_R0042,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.8,0.3,0.2,5.0,171.880184,172.01699646208397,0.1368124620839523,0.1368124620839523
G05_R0043,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.75,0.1,0.2,5.0,25.658488,25.568730707550326,-0.0897572924496721,0.0897572924496721
G05_R0044,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.75,0.2,0.2,5.0,81.010271,81.1196188069016,0.1093478069015958,0.1093478069015958
G05_R0045,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.75,0.3,0.2,5.0,172.070128,172.24544121288062,0.17531321288061,0.17531321288061
G05_R0046,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.7,0.1,0.2,5.0,25.726452,25.617984287848014,-0.1084677121519845,0.1084677121519845
G05_R0047,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.7,0.2,0.2,5.0,81.147223,81.21916914387171,0.0719461438717132,0.0719461438717132
G05_R0048,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.7,0.3,0.2,5.0,172.290068,172.41162029042349,0.1215522904234944,0.1215522904234944
G05_R0049,G05,LOGO,holdout_G05,G05,25,6,0.001,0.85,0.1,0.2,5.0,4.0443446000000005,4.096758583376442,0.0524139833764412,0.0524139833764412
G05_R0050,G05,LOGO,holdout_G05,G05,25,6,0.001,0.85,0.2,0.2,5.0,5.8074904,5.883630964688145,0.0761405646881447,0.0761405646881447
G05_R0051,G05,LOGO,holdout_G05,G05,25,6,0.001,0.85,0.3,0.2,5.0,8.5446186,8.656348337099898,0.1117297370998979,0.1117297370998979
G05_R0052,G05,LOGO,holdout_G05,G05,25,6,0.001,0.8,0.1,0.2,5.0,4.0588316,4.108158972793119,0.0493273727931189,0.0493273727931189
G05_R0053,G05,LOGO,holdout_G05,G05,25,6,0.001,0.8,0.2,0.2,5.0,5.8359987,5.905890807446475,0.0698921074464751,0.0698921074464751
G05_R0054,G05,LOGO,holdout_G05,G05,25,6,0.001,0.8,0.3,0.2,5.0,8.5929713,8.693467096834976,0.1004957968349753,0.1004957968349753
G05_R0055,G05,LOGO,holdout_G05,G05,25,6,0.001,0.75,0.1,0.2,5.0,4.074093700000001,4.127073710720056,0.0529800107200548,0.0529800107200548
