case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G04_R0708,G04,LOGO,holdout_G04,G04,500,20,1e-05,0.7,0.3,0.2,4.0,31.265,29.701642178075385,-1.5633578219246154,1.5633578219246154
G04_R0709,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.85,0.1,0.2,4.0,24.071,25.78911201587302,1.718112015873018,1.718112015873018
G04_R0710,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.85,0.2,0.2,4.0,27.131,27.33999612351193,0.2089961235119339,0.2089961235119339
G04_R0711,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.85,0.3,0.2,4.0,31.339,29.68506322271825,-1.65393677728175,1.65393677728175
G04_R0712,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.8,0.1,0.2,4.0,24.07,25.77531546081349,1.7053154608134946,1.7053154608134946
G04_R0713,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.8,0.2,0.2,4.0,27.137,27.339439436011915,0.2024394360119146,0.2024394360119146
G04_R0714,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.8,0.3,0.2,4.0,31.366,29.68999584623012,-1.6760041537698775,1.6760041537698775
G04_R0715,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.75,0.1,0.2,4.0,24.069,25.77691546428573,1.7079154642857295,1.7079154642857295
G04_R0716,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.75,0.2,0.2,4.0,27.142,27.340605031249943,0.1986050312499436,0.1986050312499436
G04_R0717,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.75,0.3,0.2,4.0,31.48,29.698671864087288,-1.7813281359127124,1.7813281359127124
G04_R0718,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.7,0.1,0.2,4.0,24.069,25.77773933630954,1.7087393363095416,1.7087393363095416
G04_R0719,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.7,0.2,0.2,4.0,27.148,27.34130070833328,0.1933007083332789,0.1933007083332789
G04_R0720,G04,LOGO,holdout_G04,G04,500,20,1e-06,0.7,0.3,0.2,4.0,31.442,29.70567647420635,-1.736323525793651,1.736323525793651
G04_R0721,G04,LOGO,holdout_G04,G04,500,50,0.001,0.85,0.1,0.2,4.0,33.424,32.232677438672425,-1.1913225613275742,1.1913225613275742
G04_R0722,G04,LOGO,holdout_G04,G04,500,50,0.001,0.85,0.2,0.2,4.0,35.429,36.12991019692463,0.7009101969246245,0.7009101969246245
G04_R0723,G04,LOGO,holdout_G04,G04,500,50,0.001,0.85,0.3,0.2,4.0,38.109,42.08297612797612,3.973976127976115,3.973976127976115
G04_R0724,G04,LOGO,holdout_G04,G04,500,50,0.001,0.8,0.1,0.2,4.0,33.485,32.238455917839104,-1.246544082160895,1.246544082160895
G04_R0725,G04,LOGO,holdout_G04,G04,500,50,0.001,0.8,0.2,0.2,4.0,35.549,36.13687650942463,0.5878765094246319,0.5878765094246319
G04_R0726,G04,LOGO,holdout_G04,G04,500,50,0.001,0.8,0.3,0.2,4.0,38.177,42.088395590773736,3.911395590773736,3.911395590773736
G04_R0727,G04,LOGO,holdout_G04,G04,500,50,0.001,0.75,0.1,0.2,4.0,33.555,32.25621388212481,-1.2987861178751885,1.2987861178751885
G04_R0728,G04,LOGO,holdout_G04,G04,500,50,0.001,0.75,0.2,0.2,4.0,35.594,36.14934481894837,0.5553448189483632,0.5553448189483632
G04_R0729,G04,LOGO,holdout_G04,G04,500,50,0.001,0.75,0.3,0.2,4.0,38.24,42.11558660119036,3.875586601190357,3.875586601190357
G04_R0730,G04,LOGO,holdout_G04,G04,500,50,0.001,0.7,0.1,0.2,4.0,33.635,32.25263538212483,-1.3823646178751687,1.3823646178751687
G04_R0731,G04,LOGO,holdout_G04,G04,500,50,0.001,0.7,0.2,0.2,4.0,35.806,36.146573714781695,0.3405737147816978,0.3405737147816978
G04_R0732,G04,LOGO,holdout_G04,G04,500,50,0.001,0.7,0.3,0.2,4.0,38.303,42.12641994940464,3.823419949404645,3.823419949404645
G04_R0733,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.85,0.1,0.2,4.0,35.04,32.96196791003789,-2.0780320899621074,2.0780320899621074
G04_R0734,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.85,0.2,0.2,4.0,40.298,36.72023978174606,-3.5777602182539425,3.5777602182539425
G04_R0735,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.85,0.3,0.2,4.0,45.634,42.22640817361112,-3.407591826388881,3.407591826388881
G04_R0736,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.8,0.1,0.2,4.0,35.061,32.96873797253791,-2.092262027462091,2.092262027462091
G04_R0737,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.8,0.2,0.2,4.0,40.334,36.72856235615082,-3.6054376438491857,3.6054376438491857
G04_R0738,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.8,0.3,0.2,4.0,45.672,42.23237946974207,-3.439620530257926,3.439620530257926
G04_R0739,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.75,0.1,0.2,4.0,35.085,32.977785136228434,-2.107214863771567,2.107214863771567
G04_R0740,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.75,0.2,0.2,4.0,40.38,36.7368894885912,-3.6431105114088,3.6431105114088
G04_R0741,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.75,0.3,0.2,4.0,45.716,42.25184312152773,-3.4641568784722736,3.4641568784722736
G04_R0742,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.7,0.1,0.2,4.0,35.113,32.973477386228446,-2.139522613771554,2.139522613771554
G04_R0743,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.7,0.2,0.2,4.0,40.428,36.733532851686455,-3.6944671483135423,3.6944671483135423
G04_R0744,G04,LOGO,holdout_G04,G04,500,50,0.0001,0.7,0.3,0.2,4.0,45.771,42.263038969742,-3.507961030258002,3.507961030258002
G04_R0745,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.85,0.1,0.2,4.0,35.563,33.17834983279221,-2.384650167207795,2.384650167207795
G04_R0746,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.85,0.2,0.2,4.0,41.37,37.09766618799601,-4.2723338120039855,4.2723338120039855
G04_R0747,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.85,0.3,0.2,4.0,48.612,41.85135177561326,-6.760648224386742,6.760648224386742
G04_R0748,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.8,0.1,0.2,4.0,35.572,33.17807241612556,-2.393927583874444,2.393927583874444
G04_R0749,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.8,0.2,0.2,4.0,41.388,37.101014699900766,-4.286985300099232,4.286985300099232
G04_R0750,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.8,0.3,0.2,4.0,48.632,41.85046193037516,-6.781538069624837,6.781538069624837
G04_R0751,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.75,0.1,0.2,4.0,35.581,33.18566560660171,-2.3953343933982936,2.3953343933982936
G04_R0752,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.75,0.2,0.2,4.0,41.409,37.10693295436512,-4.302067045634878,4.302067045634878
G04_R0753,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.75,0.3,0.2,4.0,48.653,41.8629216089466,-6.790078391053399,6.790078391053399
G04_R0754,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.7,0.1,0.2,4.0,35.592,33.186093079816004,-2.4059069201839947,2.4059069201839947
G04_R0755,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.7,0.2,0.2,4.0,41.431,37.10809714484132,-4.322902855158681,4.322902855158681
G04_R0756,G04,LOGO,holdout_G04,G04,500,50,1e-05,0.7,0.3,0.2,4.0,48.677,41.87946207837299,-6.797537921627011,6.797537921627011
G04_R0757,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.85,0.1,0.2,4.0,35.704,33.34649399350646,-2.357506006493537,2.357506006493537
G04_R0758,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.85,0.2,0.2,4.0,41.243,37.02935373511905,-4.21364626488095,4.21364626488095
G04_R0759,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.85,0.3,0.2,4.0,48.941,41.69324969823228,-7.247750301767724,7.247750301767724
G04_R0760,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.8,0.1,0.2,4.0,35.707,33.34569330600647,-2.3613066939935337,2.3613066939935337
G04_R0761,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.8,0.2,0.2,4.0,41.253,37.03213005952381,-4.220869940476192,4.220869940476192
G04_R0762,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.8,0.3,0.2,4.0,48.959,41.69137968632752,-7.267620313672488,7.267620313672488
G04_R0763,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.75,0.1,0.2,4.0,35.71,33.3485635946969,-2.3614364053031025,2.3614364053031025
G04_R0764,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.75,0.2,0.2,4.0,41.262,37.036349163690495,-4.225650836309505,4.225650836309505
G04_R0765,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.75,0.3,0.2,4.0,49.034,41.69811956727992,-7.3358804327200815,7.3358804327200815
G04_R0766,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.7,0.1,0.2,4.0,35.714,33.34955927624453,-2.364440723755472,2.364440723755472
G04_R0767,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.7,0.2,0.2,4.0,41.273,37.03839558333336,-4.234604416666649,4.234604416666649
G04_R0768,G04,LOGO,holdout_G04,G04,500,50,1e-06,0.7,0.3,0.2,4.0,49.058,41.71562512003966,-7.342374879960339,7.342374879960339
G05_R0001,G05,LOGO,holdout_G05,G05,25,3,0.001,0.85,0.1,0.2,5.0,6.6428,6.61062063219247,-0.0321793678075303,0.0321793678075303
G05_R0002,G05,LOGO,holdout_G05,G05,25,3,0.001,0.85,0.2,0.2,5.0,7.1751,7.145813835664696,-0.0292861643353035,0.0292861643353035
G05_R0003,G05,LOGO,holdout_G05,G05,25,3,0.001,0.85,0.3,0.2,5.0,7.7978,7.776501406597237,-0.0212985934027623,0.0212985934027623
G05_R0004,G05,LOGO,holdout_G05,G05,25,3,0.001,0.8,0.1,0.2,5.0,6.6477,6.61189285481152,-0.03580714518848,0.03580714518848
G05_R0005,G05,LOGO,holdout_G05,G05,25,3,0.001,0.8,0.2,0.2,5.0,7.1821,7.148606037044555,-0.0334939629554451,0.0334939629554451
G05_R0006,G05,LOGO,holdout_G05,G05,25,3,0.001,0.8,0.3,0.2,5.0,7.8057,7.7790909918651,-0.0266090081348995,0.0266090081348995
G05_R0007,G05,LOGO,holdout_G05,G05,25,3,0.001,0.75,0.1,0.2,5.0,6.6529,6.615640986954369,-0.0372590130456309,0.0372590130456309
G05_R0008,G05,LOGO,holdout_G05,G05,25,3,0.001,0.75,0.2,0.2,5.0,7.1895,7.156637629008843,-0.0328623709911566,0.0328623709911566
G05_R0009,G05,LOGO,holdout_G05,G05,25,3,0.001,0.75,0.3,0.2,5.0,7.8142,7.78696832202382,-0.0272316779761796,0.0272316779761796
G05_R0010,G05,LOGO,holdout_G05,G05,25,3,0.001,0.7,0.1,0.2,5.0,6.6584,6.616638320882938,-0.0417616791170623,0.0417616791170623
G05_R0011,G05,LOGO,holdout_G05,G05,25,3,0.001,0.7,0.2,0.2,5.0,7.1972,7.158808585556475,-0.0383914144435246,0.0383914144435246
G05_R0012,G05,LOGO,holdout_G05,G05,25,3,0.001,0.7,0.3,0.2,5.0,7.8232,7.7902837704545504,-0.0329162295454494,0.0329162295454494
G05_R0013,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.85,0.1,0.2,5.0,6.9624,6.927414911949835,-0.0349850880501643,0.0349850880501643
G05_R0014,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.85,0.2,0.2,5.0,7.6007,7.576259434771824,-0.0244405652281756,0.0244405652281756
G05_R0015,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.85,0.3,0.2,5.0,8.4414,8.396536625595246,-0.0448633744047537,0.0448633744047537
G05_R0016,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.8,0.1,0.2,5.0,6.9654,6.9285731012355605,-0.0368268987644393,0.0368268987644393
G05_R0017,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.8,0.2,0.2,5.0,7.6044,7.577099630307539,-0.0273003696924609,0.0273003696924609
G05_R0018,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.8,0.3,0.2,5.0,8.4461,8.398519279216274,-0.0475807207837259,0.0475807207837259
G05_R0019,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.75,0.1,0.2,5.0,6.9684,6.9320185994543655,-0.0363814005456344,0.0363814005456344
G05_R0020,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.75,0.2,0.2,5.0,7.6083,7.580292176826282,-0.0280078231737181,0.0280078231737181
G05_R0021,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.75,0.3,0.2,5.0,8.4511,8.402877557539668,-0.0482224424603323,0.0482224424603323
G05_R0022,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.7,0.1,0.2,5.0,6.9716,6.933070407936492,-0.0385295920635071,0.0385295920635071
G05_R0023,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.7,0.2,0.2,5.0,7.6123,7.581255877272711,-0.0310441227272892,0.0310441227272892
G05_R0024,G05,LOGO,holdout_G05,G05,25,3,0.0001,0.7,0.3,0.2,5.0,8.4562,8.4055724202877,-0.0506275797123016,0.0506275797123016
G05_R0025,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.85,0.1,0.2,5.0,7.0499,7.0167230987599085,-0.0331769012400915,0.0331769012400915
G05_R0026,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.85,0.2,0.2,5.0,7.7218,7.698022321329371,-0.0237776786706289,0.0237776786706289
G05_R0027,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.85,0.3,0.2,5.0,8.6219,8.569174189317287,-0.0527258106827126,0.0527258106827126
G05_R0028,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.8,0.1,0.2,5.0,7.0509,7.01678241959324,-0.0341175804067601,0.0341175804067601
G05_R0029,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.8,0.2,0.2,5.0,7.7231,7.698044267013895,-0.0250557329861047,0.0250557329861047
G05_R0030,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.8,0.3,0.2,5.0,8.6236,8.569357382769667,-0.0542426172303329,0.0542426172303329
G05_R0031,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.75,0.1,0.2,5.0,7.052,7.017301450545635,-0.0346985494543643,0.0346985494543643
G05_R0032,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.75,0.2,0.2,5.0,7.7245,7.698615458978187,-0.0258845410218127,0.0258845410218127
G05_R0033,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.75,0.3,0.2,5.0,8.6254,8.570354032769654,-0.0550459672303471,0.0550459672303471
G05_R0034,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.7,0.1,0.2,5.0,7.0531,7.017323679712302,-0.0357763202876979,0.0357763202876979
G05_R0035,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.7,0.2,0.2,5.0,7.7259,7.69883957152779,-0.0270604284722102,0.0270604284722102
G05_R0036,G05,LOGO,holdout_G05,G05,25,3,1e-05,0.7,0.3,0.2,5.0,8.6273,8.570523941251794,-0.0567760587482055,0.0567760587482055
G05_R0037,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.85,0.1,0.2,5.0,7.0776,7.04265764232053,-0.03494235767947,0.03494235767947
G05_R0038,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.85,0.2,0.2,5.0,7.7586,7.733145367658729,-0.0254546323412716,0.0254546323412716
G05_R0039,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.85,0.3,0.2,5.0,8.6741,8.619427400049608,-0.0546725999503916,0.0546725999503916
G05_R0040,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.8,0.1,0.2,5.0,7.0779,7.04267963884831,-0.0352203611516896,0.0352203611516896
G05_R0041,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.8,0.2,0.2,5.0,7.7588,7.733028042708331,-0.0257719572916688,0.0257719572916688
G05_R0042,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.8,0.3,0.2,5.0,8.6744,8.619572320188494,-0.0548276798115061,0.0548276798115061
G05_R0043,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.75,0.1,0.2,5.0,7.0781,7.04278422009831,-0.0353157799016896,0.0353157799016896
G05_R0044,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.75,0.2,0.2,5.0,7.7591,7.733278237946405,-0.0258217620535949,0.0258217620535949
G05_R0045,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.75,0.3,0.2,5.0,8.6748,8.619758523462284,-0.0550414765377151,0.0550414765377151
G05_R0046,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.7,0.1,0.2,5.0,7.0783,7.042772934681645,-0.0355270653183543,0.0355270653183543
G05_R0047,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.7,0.2,0.2,5.0,7.7594,7.73320974613093,-0.0261902538690703,0.0261902538690703
G05_R0048,G05,LOGO,holdout_G05,G05,25,3,1e-06,0.7,0.3,0.2,5.0,8.6751,8.619874366319427,-0.0552256336805729,0.0552256336805729
G05_R0049,G05,LOGO,holdout_G05,G05,25,6,0.001,0.85,0.1,0.2,5.0,7.3211,7.313444558229604,-0.007655441770396,0.007655441770396
G05_R0050,G05,LOGO,holdout_G05,G05,25,6,0.001,0.85,0.2,0.2,5.0,7.9108,7.903465346374464,-0.007334653625536,0.007334653625536
G05_R0051,G05,LOGO,holdout_G05,G05,25,6,0.001,0.85,0.3,0.2,5.0,8.5939,8.577802179513885,-0.0160978204861148,0.0160978204861148
G05_R0052,G05,LOGO,holdout_G05,G05,25,6,0.001,0.8,0.1,0.2,5.0,7.3263,7.314664995928013,-0.0116350040719872,0.0116350040719872
G05_R0053,G05,LOGO,holdout_G05,G05,25,6,0.001,0.8,0.2,0.2,5.0,7.9182,7.906926460461758,-0.0112735395382417,0.0112735395382417
G05_R0054,G05,LOGO,holdout_G05,G05,25,6,0.001,0.8,0.3,0.2,5.0,8.6025,8.583560877232136,-0.018939122767863,0.018939122767863
G05_R0055,G05,LOGO,holdout_G05,G05,25,6,0.001,0.75,0.1,0.2,5.0,7.3317,7.319143499648257,-0.0125565003517422,0.0125565003517422
G05_R0056,G05,LOGO,holdout_G05,G05,25,6,0.001,0.75,0.2,0.2,5.0,7.926,7.91556611374008,-0.0104338862599204,0.0104338862599204
G05_R0057,G05,LOGO,holdout_G05,G05,25,6,0.001,0.75,0.3,0.2,5.0,8.6117,8.59357022619045,-0.0181297738095516,0.0181297738095516
G05_R0058,G05,LOGO,holdout_G05,G05,25,6,0.001,0.7,0.1,0.2,5.0,7.3374,7.3217948135912625,-0.0156051864087372,0.0156051864087372
G05_R0059,G05,LOGO,holdout_G05,G05,25,6,0.001,0.7,0.2,0.2,5.0,7.9342,7.920106165426598,-0.0140938345734014,0.0140938345734014
G05_R0060,G05,LOGO,holdout_G05,G05,25,6,0.001,0.7,0.3,0.2,5.0,8.6215,8.600146088938475,-0.0213539110615244,0.0213539110615244
G05_R0061,G05,LOGO,holdout_G05,G05,25,6,0.0001,0.85,0.1,0.2,5.0,7.6425,7.631625645337306,-0.0108743546626941,0.0108743546626941
G05_R0062,G05,LOGO,holdout_G05,G05,25,6,0.0001,0.85,0.2,0.2,5.0,8.3329,8.315370858883481,-0.017529141116519,0.017529141116519
G05_R0063,G05,LOGO,holdout_G05,G05,25,6,0.0001,0.85,0.3,0.2,5.0,9.2253,9.200847512648796,-0.0244524873512048,0.0244524873512048
G05_R0064,G05,LOGO,holdout_G05,G05,25,6,0.0001,0.8,0.1,0.2,5.0,7.6455,7.631842388194442,-0.0136576118055584,0.0136576118055584
G05_R0065,G05,LOGO,holdout_G05,G05,25,6,0.0001,0.8,0.2,0.2,5.0,8.3367,8.316746088347765,-0.0199539116522355,0.0199539116522355
G05_R0066,G05,LOGO,holdout_G05,G05,25,6,0.0001,0.8,0.3,0.2,5.0,9.2301,9.201098154067443,-0.0290018459325569,0.0290018459325569
G05_R0067,G05,LOGO,holdout_G05,G05,25,6,0.0001,0.75,0.1,0.2,5.0,7.6486,7.633042121081355,-0.0155578789186447,0.0155578789186447
G05_R0068,G05,LOGO,holdout_G05,G05,25,6,0.0001,0.75,0.2,0.2,5.0,8.3406,8.319831966319448,-0.020768033680552,0.020768033680552
G05_R0069,G05,LOGO,holdout_G05,G05,25,6,0.0001,0.75,0.3,0.2,5.0,9.2352,9.203441333680548,-0.0317586663194529,0.0317586663194529
G05_R0070,G05,LOGO,holdout_G05,G05,25,6,0.0001,0.7,0.1,0.2,5.0,7.6519,7.633798953819451,-0.0181010461805497,0.0181010461805497
G05_R0071,G05,LOGO,holdout_G05,G05,25,6,0.0001,0.7,0.2,0.2,5.0,8.3448,8.322327172966265,-0.0224728270337344,0.0224728270337344
G05_R0072,G05,LOGO,holdout_G05,G05,25,6,0.0001,0.7,0.3,0.2,5.0,9.2404,9.204418217212291,-0.0359817827877062,0.0359817827877062
G05_R0073,G05,LOGO,holdout_G05,G05,25,6,1e-05,0.85,0.1,0.2,5.0,7.7303,7.714962876041682,-0.0153371239583179,0.0153371239583179
G05_R0074,G05,LOGO,holdout_G05,G05,25,6,1e-05,0.85,0.2,0.2,5.0,8.4528,8.431368723015881,-0.0214312769841189,0.0214312769841189
G05_R0075,G05,LOGO,holdout_G05,G05,25,6,1e-05,0.85,0.3,0.2,5.0,9.4008,9.37831763360838,-0.0224823663916211,0.0224823663916211
G05_R0076,G05,LOGO,holdout_G05,G05,25,6,1e-05,0.8,0.1,0.2,5.0,7.7314,7.714998865625014,-0.0164011343749859,0.0164011343749859
G05_R0077,G05,LOGO,holdout_G05,G05,25,6,1e-05,0.8,0.2,0.2,5.0,8.4541,8.431428139236125,-0.0226718607638751,0.0226718607638751
G05_R0078,G05,LOGO,holdout_G05,G05,25,6,1e-05,0.8,0.3,0.2,5.0,9.4025,9.378443500275043,-0.0240564997249546,0.0240564997249546
G05_R0079,G05,LOGO,holdout_G05,G05,25,6,1e-05,0.75,0.1,0.2,5.0,7.7324,7.715662173759939,-0.0167378262400612,0.0167378262400612
G05_R0080,G05,LOGO,holdout_G05,G05,25,6,1e-05,0.75,0.2,0.2,5.0,8.4555,8.432119690128971,-0.0233803098710296,0.0233803098710296
G05_R0081,G05,LOGO,holdout_G05,G05,25,6,1e-05,0.75,0.3,0.2,5.0,9.4043,9.378672434798869,-0.0256275652011321,0.0256275652011321
G05_R0082,G05,LOGO,holdout_G05,G05,25,6,1e-05,0.7,0.1,0.2,5.0,7.7336,7.71565834786708,-0.0179416521329196,0.0179416521329196
G05_R0083,G05,LOGO,holdout_G05,G05,25,6,1e-05,0.7,0.2,0.2,5.0,8.457,8.432188404414683,-0.0248115955853176,0.0248115955853176
G05_R0084,G05,LOGO,holdout_G05,G05,25,6,1e-05,0.7,0.3,0.2,5.0,9.4062,9.379155031822677,-0.027044968177325,0.027044968177325
G05_R0085,G05,LOGO,holdout_G05,G05,25,6,1e-06,0.85,0.1,0.2,5.0,7.7583,7.743481767663246,-0.0148182323367542,0.0148182323367542
G05_R0086,G05,LOGO,holdout_G05,G05,25,6,1e-06,0.85,0.2,0.2,5.0,8.4894,8.46627426262625,-0.0231257373737499,0.0231257373737499
G05_R0087,G05,LOGO,holdout_G05,G05,25,6,1e-06,0.85,0.3,0.2,5.0,9.4518,9.421521913221484,-0.0302780867785177,0.0302780867785177
G05_R0088,G05,LOGO,holdout_G05,G05,25,6,1e-06,0.8,0.1,0.2,5.0,7.7585,7.743539946135468,-0.0149600538645318,0.0149600538645318
G05_R0089,G05,LOGO,holdout_G05,G05,25,6,1e-06,0.8,0.2,0.2,5.0,8.4896,8.466298323042912,-0.0233016769570877,0.0233016769570877
G05_R0090,G05,LOGO,holdout_G05,G05,25,6,1e-06,0.8,0.3,0.2,5.0,9.4522,9.421280724531004,-0.0309192754689942,0.0309192754689942
G05_R0091,G05,LOGO,holdout_G05,G05,25,6,1e-06,0.75,0.1,0.2,5.0,7.7587,7.743655023814048,-0.0150449761859521,0.0150449761859521
G05_R0092,G05,LOGO,holdout_G05,G05,25,6,1e-06,0.75,0.2,0.2,5.0,8.4899,8.466507214466064,-0.0233927855339359,0.0233927855339359
G05_R0093,G05,LOGO,holdout_G05,G05,25,6,1e-06,0.75,0.3,0.2,5.0,9.4525,9.4213147697691,-0.0311852302308999,0.0311852302308999
G05_R0094,G05,LOGO,holdout_G05,G05,25,6,1e-06,0.7,0.1,0.2,5.0,7.7589,7.743667630064047,-0.0152323699359531,0.0152323699359531
G05_R0095,G05,LOGO,holdout_G05,G05,25,6,1e-06,0.7,0.2,0.2,5.0,8.4902,8.466551699138684,-0.0236483008613159,0.0236483008613159
G05_R0096,G05,LOGO,holdout_G05,G05,25,6,1e-06,0.7,0.3,0.2,5.0,9.4529,9.421488224828623,-0.0314117751713745,0.0314117751713745
G05_R0097,G05,LOGO,holdout_G05,G05,25,20,0.001,0.85,0.1,0.2,5.0,9.5513,9.550256420734136,-0.0010435792658629,0.0010435792658629
G05_R0098,G05,LOGO,holdout_G05,G05,25,20,0.001,0.85,0.2,0.2,5.0,10.256,10.260049566964298,0.0040495669642979,0.0040495669642979
G05_R0099,G05,LOGO,holdout_G05,G05,25,20,0.001,0.85,0.3,0.2,5.0,11.075,11.078585900793648,0.0035859007936487,0.0035859007936487
G05_R0100,G05,LOGO,holdout_G05,G05,25,20,0.001,0.8,0.1,0.2,5.0,9.5575,9.55213662653771,-0.0053633734622895,0.0053633734622895
G05_R0101,G05,LOGO,holdout_G05,G05,25,20,0.001,0.8,0.2,0.2,5.0,10.264,10.264840019209972,0.0008400192099724,0.0008400192099724
G05_R0102,G05,LOGO,holdout_G05,G05,25,20,0.001,0.8,0.3,0.2,5.0,11.085,11.08182268948412,-0.0031773105158823,0.0031773105158823
G05_R0103,G05,LOGO,holdout_G05,G05,25,20,0.001,0.75,0.1,0.2,5.0,9.5639,9.557546023777949,-0.0063539762220514,0.0063539762220514
G05_R0104,G05,LOGO,holdout_G05,G05,25,20,0.001,0.75,0.2,0.2,5.0,10.274,10.274756506809164,0.0007565068091661,0.0007565068091661
G05_R0105,G05,LOGO,holdout_G05,G05,25,20,0.001,0.75,0.3,0.2,5.0,11.096,11.090749812996036,-0.0052501870039627,0.0052501870039627
G05_R0106,G05,LOGO,holdout_G05,G05,25,20,0.001,0.7,0.1,0.2,5.0,9.5707,9.561425643668825,-0.0092743563311756,0.0092743563311756
G05_R0107,G05,LOGO,holdout_G05,G05,25,20,0.001,0.7,0.2,0.2,5.0,10.284,10.280352630321069,-0.0036473696789318,0.0036473696789318
G05_R0108,G05,LOGO,holdout_G05,G05,25,20,0.001,0.7,0.3,0.2,5.0,11.108,11.096524580357142,-0.0114754196428581,0.0114754196428581
G05_R0109,G05,LOGO,holdout_G05,G05,25,20,0.0001,0.85,0.1,0.2,5.0,9.9146,9.909345360335498,-0.0052546396645016,0.0052546396645016
G05_R0110,G05,LOGO,holdout_G05,G05,25,20,0.0001,0.85,0.2,0.2,5.0,10.718,10.714682153273838,-0.003317846726162,0.003317846726162
G05_R0111,G05,LOGO,holdout_G05,G05,25,20,0.0001,0.85,0.3,0.2,5.0,11.744,11.728880778273783,-0.0151192217262163,0.0151192217262163
