case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G03_R0553,G03,test,250,50,1e-05,0.85,0.1,0.1,5.0,28.295,28.305651785062157,0.0106517850621514,0.0106517850621514
G03_R0554,G03,train,250,50,1e-05,0.85,0.2,0.1,5.0,30.336,30.32360618452381,-0.0123938154761873,0.0123938154761873
G03_R0555,G03,train,250,50,1e-05,0.85,0.3,0.1,5.0,33.384,33.38353653869055,-0.0004634613094509,0.0004634613094509
G03_R0556,G03,test,250,50,1e-05,0.8,0.1,0.1,5.0,28.299,28.30665535649073,0.00765535649073,0.00765535649073
G03_R0557,G03,train,250,50,1e-05,0.8,0.2,0.1,5.0,30.344,30.334647107142867,-0.0093528928571338,0.0093528928571338
G03_R0558,G03,train,250,50,1e-05,0.8,0.3,0.1,5.0,33.395,33.38501774007944,-0.0099822599205623,0.0099822599205623
G03_R0559,G03,train,250,50,1e-05,0.75,0.1,0.1,5.0,28.303,28.295327686847877,-0.0076723131521276,0.0076723131521276
G03_R0560,G03,train,250,50,1e-05,0.75,0.2,0.1,5.0,30.353,30.34155511706347,-0.0114448829365301,0.0114448829365301
G03_R0561,G03,test,250,50,1e-05,0.75,0.3,0.1,5.0,33.408,33.384393999008026,-0.0236060009919754,0.0236060009919754
G03_R0562,G03,test,250,50,1e-05,0.7,0.1,0.1,5.0,28.308,28.29493977018121,-0.0130602298187909,0.0130602298187909
G03_R0563,G03,train,250,50,1e-05,0.7,0.2,0.1,5.0,30.363,30.344501404265863,-0.0184985957341368,0.0184985957341368
G03_R0564,G03,train,250,50,1e-05,0.7,0.3,0.1,5.0,33.422,33.38631066716278,-0.0356893328372152,0.0356893328372152
G03_R0565,G03,train,250,50,1e-06,0.85,0.1,0.1,5.0,28.354,28.31947501918913,-0.0345249808108647,0.0345249808108647
G03_R0566,G03,train,250,50,1e-06,0.85,0.2,0.1,5.0,30.19,30.195764459325336,0.0057644593253343,0.0057644593253343
G03_R0567,G03,train,250,50,1e-06,0.85,0.3,0.1,5.0,33.347,33.35721344692448,0.0102134469244745,0.0102134469244745
G03_R0568,G03,train,250,50,1e-06,0.8,0.1,0.1,5.0,28.355,28.320478590617707,-0.0345214093822932,0.0345214093822932
G03_R0569,G03,train,250,50,1e-06,0.8,0.2,0.1,5.0,30.192,30.19697188789677,0.0049718878967688,0.0049718878967688
G03_R0570,G03,train,250,50,1e-06,0.8,0.3,0.1,5.0,33.351,33.358267728670505,0.0072677286705058,0.0072677286705058
G03_R0571,G03,train,250,50,1e-06,0.75,0.1,0.1,5.0,28.249,28.307739940320094,0.0587399403200947,0.0587399403200947
G03_R0572,G03,train,250,50,1e-06,0.75,0.2,0.1,5.0,30.195,30.197401670634815,0.0024016706348177,0.0024016706348177
G03_R0573,G03,train,250,50,1e-06,0.75,0.3,0.1,5.0,33.357,33.35899817212293,0.0019981721229314,0.0019981721229314
G03_R0574,G03,train,250,50,1e-06,0.7,0.1,0.1,5.0,28.356,28.307637648653422,-0.0483623513465758,0.0483623513465758
G03_R0575,G03,train,250,50,1e-06,0.7,0.2,0.1,5.0,30.198,30.198441450396725,0.0004414503967247,0.0004414503967247
G03_R0576,G03,train,250,50,1e-06,0.7,0.3,0.1,5.0,33.362,33.36097879861102,-0.0010212013889798,0.0010212013889798
G03_R0577,G03,train,500,3,0.001,0.85,0.1,0.1,5.0,13.786,13.865975428075371,0.0799754280753735,0.0799754280753735
G03_R0578,G03,train,500,3,0.001,0.85,0.2,0.1,5.0,14.824,14.879629823412683,0.0556298234126853,0.0556298234126853
G03_R0579,G03,test,500,3,0.001,0.85,0.3,0.1,5.0,16.122,16.27741771974207,0.1554177197420685,0.1554177197420685
G03_R0580,G03,test,500,3,0.001,0.8,0.1,0.1,5.0,13.801,13.875463611111089,0.0744636111110885,0.0744636111110885
G03_R0581,G03,train,500,3,0.001,0.8,0.2,0.1,5.0,14.842,14.88220080839644,0.04020080839644,0.04020080839644
G03_R0582,G03,train,500,3,0.001,0.8,0.3,0.1,5.0,16.147,16.27573263640874,0.128732636408742,0.128732636408742
G03_R0583,G03,train,500,3,0.001,0.75,0.1,0.1,5.0,13.818,13.873495843253949,0.0554958432539471,0.0554958432539471
G03_R0584,G03,test,500,3,0.001,0.75,0.2,0.1,5.0,14.862,14.884670124864694,0.0226701248646943,0.0226701248646943
G03_R0585,G03,train,500,3,0.001,0.75,0.3,0.1,5.0,16.173,16.28060783779763,0.1076078377976301,0.1076078377976301
G03_R0586,G03,test,500,3,0.001,0.7,0.1,0.1,5.0,13.835,13.874442864087287,0.0394428640872863,0.0394428640872863
G03_R0587,G03,train,500,3,0.001,0.7,0.2,0.1,5.0,14.882,14.889487086309517,0.0074870863095171,0.0074870863095171
G03_R0588,G03,test,500,3,0.001,0.7,0.3,0.1,5.0,16.199,16.293471970238112,0.0944719702381107,0.0944719702381107
G03_R0589,G03,train,500,3,0.0001,0.85,0.1,0.1,5.0,13.967,13.946596393849186,-0.0204036061508148,0.0204036061508148
G03_R0590,G03,train,500,3,0.0001,0.85,0.2,0.1,5.0,14.992,14.955843732187938,-0.0361562678120623,0.0361562678120623
G03_R0591,G03,train,500,3,0.0001,0.85,0.3,0.1,5.0,16.428,16.39253704730338,-0.0354629526966192,0.0354629526966192
G03_R0592,G03,test,500,3,0.0001,0.8,0.1,0.1,5.0,13.967,13.956330755456328,-0.0106692445436724,0.0106692445436724
G03_R0593,G03,train,500,3,0.0001,0.8,0.2,0.1,5.0,15.002,14.959327856060586,-0.0426721439394146,0.0426721439394146
G03_R0594,G03,train,500,3,0.0001,0.8,0.3,0.1,5.0,16.44,16.390851963970054,-0.0491480360299476,0.0491480360299476
G03_R0595,G03,train,500,3,0.0001,0.75,0.1,0.1,5.0,13.973,13.954869047122996,-0.0181309528770032,0.0181309528770032
G03_R0596,G03,test,500,3,0.0001,0.75,0.2,0.1,5.0,15.012,14.96140588086218,-0.0505941191378198,0.0505941191378198
G03_R0597,G03,train,500,3,0.0001,0.75,0.3,0.1,5.0,16.452,16.396339394525615,-0.0556606054743866,0.0556606054743866
G03_R0598,G03,train,500,3,0.0001,0.7,0.1,0.1,5.0,13.98,13.955756172123,-0.0242438278769991,0.0242438278769991
G03_R0599,G03,train,500,3,0.0001,0.7,0.2,0.1,5.0,15.023,14.965131863140332,-0.0578681368596676,0.0578681368596676
G03_R0600,G03,train,500,3,0.0001,0.7,0.3,0.1,5.0,16.464,16.40743836029943,-0.0565616397005683,0.0565616397005683
G03_R0601,G03,train,500,3,1e-05,0.85,0.1,0.1,5.0,13.981,13.975307007936513,-0.0056929920634871,0.0056929920634871
G03_R0602,G03,train,500,3,1e-05,0.85,0.2,0.1,5.0,14.881,14.890969037698431,0.0099690376984327,0.0099690376984327
G03_R0603,G03,test,500,3,1e-05,0.85,0.3,0.1,5.0,16.342,16.35347014570846,0.0114701457084613,0.0114701457084613
G03_R0604,G03,train,500,3,1e-05,0.8,0.1,0.1,5.0,13.982,13.982230000496038,0.0002300004960389,0.0002300004960389
G03_R0605,G03,train,500,3,1e-05,0.8,0.2,0.1,5.0,14.887,14.892809250856793,0.0058092508567924,0.0058092508567924
G03_R0606,G03,train,500,3,1e-05,0.8,0.3,0.1,5.0,16.349,16.35213224987513,0.0031322498751293,0.0031322498751293
G03_R0607,G03,train,500,3,1e-05,0.75,0.1,0.1,5.0,13.984,13.980759155257957,-0.0032408447420433,0.0032408447420433
G03_R0608,G03,train,500,3,1e-05,0.75,0.2,0.1,5.0,14.893,14.89548987387267,0.002489873872669,0.002489873872669
G03_R0609,G03,train,500,3,1e-05,0.75,0.3,0.1,5.0,16.357,16.352372766740217,-0.0046272332597823,0.0046272332597823
G03_R0610,G03,train,500,3,1e-05,0.7,0.1,0.1,5.0,13.987,13.98164628025796,-0.0053537197420396,0.0053537197420396
G03_R0611,G03,test,500,3,1e-05,0.7,0.2,0.1,5.0,14.9,14.899566897817492,-0.0004331021825088,0.0004331021825088
G03_R0612,G03,train,500,3,1e-05,0.7,0.3,0.1,5.0,16.366,16.36287981584737,-0.0031201841526282,0.0031201841526282
G03_R0613,G03,train,500,3,1e-06,0.85,0.1,0.1,5.0,13.995,13.979618503472278,-0.0153814965277216,0.0153814965277216
G03_R0614,G03,train,500,3,1e-06,0.85,0.2,0.1,5.0,14.793,14.808275943452424,0.0152759434524245,0.0152759434524245
G03_R0615,G03,train,500,3,1e-06,0.85,0.3,0.1,5.0,16.242,16.262218683531753,0.0202186835317519,0.0202186835317519
G03_R0616,G03,train,500,3,1e-06,0.8,0.1,0.1,5.0,13.995,13.986393704365137,-0.0086062956348627,0.0086062956348627
G03_R0617,G03,train,500,3,1e-06,0.8,0.2,0.1,5.0,14.796,14.808037983495716,0.0120379834957162,0.0120379834957162
G03_R0618,G03,train,500,3,1e-06,0.8,0.3,0.1,5.0,16.246,16.26077380853176,0.0147738085317605,0.0147738085317605
G03_R0619,G03,test,500,3,1e-06,0.75,0.1,0.1,5.0,13.996,13.98464351686514,-0.0113564831348593,0.0113564831348593
G03_R0620,G03,train,500,3,1e-06,0.75,0.2,0.1,5.0,14.799,14.808993492424266,0.0099934924242663,0.0099934924242663
G03_R0621,G03,train,500,3,1e-06,0.75,0.3,0.1,5.0,16.251,16.265809289186524,0.0148092891865232,0.0148092891865232
G03_R0622,G03,test,500,3,1e-06,0.7,0.1,0.1,5.0,13.996,13.985580537698478,-0.0104194623015221,0.0104194623015221
G03_R0623,G03,train,500,3,1e-06,0.7,0.2,0.1,5.0,14.802,14.812947186011932,0.0109471860119327,0.0109471860119327
G03_R0624,G03,train,500,3,1e-06,0.7,0.3,0.1,5.0,16.255,16.270229202877005,0.0152292028770055,0.0152292028770055
G03_R0625,G03,train,500,6,0.001,0.85,0.1,0.1,5.0,17.19,17.233403252976164,0.0434032529761623,0.0434032529761623
G03_R0626,G03,train,500,6,0.001,0.85,0.2,0.1,5.0,18.499,18.57655564912521,0.077555649125216,0.077555649125216
G03_R0627,G03,train,500,6,0.001,0.85,0.3,0.1,5.0,20.177,20.24757542460317,0.0705754246031702,0.0705754246031702
G03_R0628,G03,train,500,6,0.001,0.8,0.1,0.1,5.0,17.209,17.23387223214283,0.0248722321428296,0.0248722321428296
G03_R0629,G03,test,500,6,0.001,0.8,0.2,0.1,5.0,18.523,18.580759983946653,0.0577599839466529,0.0577599839466529
G03_R0630,G03,train,500,6,0.001,0.8,0.3,0.1,5.0,20.21,20.25193070287699,0.0419307028769893,0.0419307028769893
G03_R0631,G03,train,500,6,0.001,0.75,0.1,0.1,5.0,17.23,17.240219080357083,0.010219080357082,0.010219080357082
G03_R0632,G03,train,500,6,0.001,0.75,0.2,0.1,5.0,18.547,18.58071235001807,0.0337123500180709,0.0337123500180709
G03_R0633,G03,train,500,6,0.001,0.75,0.3,0.1,5.0,20.245,20.28349082837309,0.0384908283730851,0.0384908283730851
G03_R0634,G03,train,500,6,0.001,0.7,0.1,0.1,5.0,17.251,17.241155309523755,-0.0098446904762461,0.0098446904762461
G03_R0635,G03,train,500,6,0.001,0.7,0.2,0.1,5.0,18.573,18.582830126803785,0.0098301268037843,0.0098301268037843
G03_R0636,G03,train,500,6,0.001,0.7,0.3,0.1,5.0,20.281,20.289643706349267,0.0086437063492681,0.0086437063492681
G03_R0637,G03,test,500,6,0.0001,0.85,0.1,0.1,5.0,17.405,17.3933767454455,-0.0116232545545003,0.0116232545545003
G03_R0638,G03,train,500,6,0.0001,0.85,0.2,0.1,5.0,18.703,18.67274192807541,-0.0302580719245888,0.0302580719245888
G03_R0639,G03,train,500,6,0.0001,0.85,0.3,0.1,5.0,20.538,20.456235107142835,-0.0817648928571657,0.0817648928571657
G03_R0640,G03,train,500,6,0.0001,0.8,0.1,0.1,5.0,17.395,17.394014057945498,-0.0009859420545019,0.0009859420545019
G03_R0641,G03,train,500,6,0.0001,0.8,0.2,0.1,5.0,18.715,18.67719963789684,-0.0378003621031588,0.0378003621031588
G03_R0642,G03,test,500,6,0.0001,0.8,0.3,0.1,5.0,20.552,20.463374947916645,-0.0886250520833549,0.0886250520833549
G03_R0643,G03,test,500,6,0.0001,0.75,0.1,0.1,5.0,17.403,17.395775669552663,-0.007224330447336,0.007224330447336
G03_R0644,G03,train,500,6,0.0001,0.75,0.2,0.1,5.0,18.727,18.680088840277797,-0.0469111597222067,0.0469111597222067
G03_R0645,G03,train,500,6,0.0001,0.75,0.3,0.1,5.0,20.566,20.487688238591254,-0.0783117614087451,0.0783117614087451
G03_R0646,G03,test,500,6,0.0001,0.7,0.1,0.1,5.0,17.412,17.39662427371933,-0.0153757262806699,0.0153757262806699
G03_R0647,G03,train,500,6,0.0001,0.7,0.2,0.1,5.0,18.74,18.68181659623017,-0.0581834037698278,0.0581834037698278
G03_R0648,G03,train,500,6,0.0001,0.7,0.3,0.1,5.0,20.581,20.49111452728172,-0.0898854727182829,0.0898854727182829
G03_R0649,G03,test,500,6,1e-05,0.85,0.1,0.1,5.0,17.408,17.403102549016925,-0.0048974509830763,0.0048974509830763
G03_R0650,G03,test,500,6,1e-05,0.85,0.2,0.1,5.0,18.519,18.529534123196264,0.0105341231962654,0.0105341231962654
G03_R0651,G03,test,500,6,1e-05,0.85,0.3,0.1,5.0,20.364,20.34562118898816,-0.0183788110118428,0.0183788110118428
G03_R0652,G03,train,500,6,1e-05,0.8,0.1,0.1,5.0,17.407,17.40391173651692,-0.0030882634830788,0.0030882634830788
G03_R0653,G03,train,500,6,1e-05,0.8,0.2,0.1,5.0,18.527,18.530201645517693,0.0032016455176915,0.0032016455176915
G03_R0654,G03,train,500,6,1e-05,0.8,0.3,0.1,5.0,20.374,20.350850678571486,-0.0231493214285123,0.0231493214285123
G03_R0655,G03,train,500,6,1e-05,0.75,0.1,0.1,5.0,17.41,17.40574134812409,-0.0042586518759115,0.0042586518759115
G03_R0656,G03,train,500,6,1e-05,0.75,0.2,0.1,5.0,18.529,18.53212813658911,0.0031281365891118,0.0031281365891118
G03_R0657,G03,train,500,6,1e-05,0.75,0.3,0.1,5.0,20.384,20.370162426091312,-0.0138375739086882,0.0138375739086882
G03_R0658,G03,train,500,6,1e-05,0.7,0.1,0.1,5.0,17.412,17.406580452290758,-0.0054195477092413,0.0054195477092413
G03_R0659,G03,train,500,6,1e-05,0.7,0.2,0.1,5.0,18.537,18.536551874684346,-0.0004481253156534,0.0004481253156534
G03_R0660,G03,test,500,6,1e-05,0.7,0.3,0.1,5.0,20.395,20.373648673115103,-0.0213513268848934,0.0213513268848934
G03_R0661,G03,train,500,6,1e-06,0.85,0.1,0.1,5.0,17.425,17.420367400703405,-0.0046325992965954,0.0046325992965954
G03_R0662,G03,train,500,6,1e-06,0.85,0.2,0.1,5.0,18.402,18.41862903075399,0.0166290307539895,0.0166290307539895
G03_R0663,G03,train,500,6,1e-06,0.85,0.3,0.1,5.0,20.234,20.257950655528585,0.0239506555285835,0.0239506555285835
G03_R0664,G03,train,500,6,1e-06,0.8,0.1,0.1,5.0,17.426,17.421240254870074,-0.0047597451299239,0.0047597451299239
G03_R0665,G03,train,500,6,1e-06,0.8,0.2,0.1,5.0,18.405,18.4194602137897,0.0144602137897003,0.0144602137897003
G03_R0666,G03,train,500,6,1e-06,0.8,0.3,0.1,5.0,20.239,20.259413686778583,0.020413686778582,0.020413686778582
G03_R0667,G03,train,500,6,1e-06,0.75,0.1,0.1,5.0,17.426,17.42192847461213,-0.004071525387868,0.004071525387868
G03_R0668,G03,train,500,6,1e-06,0.75,0.2,0.1,5.0,18.409,18.4220613625992,0.0130613625992026,0.0130613625992026
G03_R0669,G03,train,500,6,1e-06,0.75,0.3,0.1,5.0,20.245,20.27487162477454,0.0298716247745396,0.0298716247745396
G03_R0670,G03,train,500,6,1e-06,0.7,0.1,0.1,5.0,17.427,17.422527162112132,-0.0044728378878673,0.0044728378878673
G03_R0671,G03,train,500,6,1e-06,0.7,0.2,0.1,5.0,18.413,18.424169645337297,0.0111696453372971,0.0111696453372971
G03_R0672,G03,train,500,6,1e-06,0.7,0.3,0.1,5.0,20.251,20.280739690250726,0.0297396902507252,0.0297396902507252
G03_R0673,G03,train,500,20,0.001,0.85,0.1,0.1,5.0,25.986,26.075408081349227,0.0894080813492266,0.0894080813492266
G03_R0674,G03,train,500,20,0.001,0.85,0.2,0.1,5.0,28.208,28.28042874729434,0.0724287472943423,0.0724287472943423
G03_R0675,G03,train,500,20,0.001,0.85,0.3,0.1,5.0,30.839,30.933087921401487,0.0940879214014884,0.0940879214014884
G03_R0676,G03,train,500,20,0.001,0.8,0.1,0.1,5.0,26.019,26.075259965277795,0.0562599652777962,0.0562599652777962
G03_R0677,G03,train,500,20,0.001,0.8,0.2,0.1,5.0,28.242,28.276527739853872,0.0345277398538712,0.0345277398538712
G03_R0678,G03,train,500,20,0.001,0.8,0.3,0.1,5.0,30.884,30.940450879734826,0.0564508797348253,0.0564508797348253
G03_R0679,G03,train,500,20,0.001,0.75,0.1,0.1,5.0,26.053,26.072755922123044,0.0197559221230427,0.0197559221230427
G03_R0680,G03,test,500,20,0.001,0.75,0.2,0.1,5.0,28.274,28.26377728945704,-0.0102227105429619,0.0102227105429619
G03_R0681,G03,train,500,20,0.001,0.75,0.3,0.1,5.0,30.934,30.947465716405077,0.0134657164050722,0.0134657164050722
G03_R0682,G03,test,500,20,0.001,0.7,0.1,0.1,5.0,26.089,26.07332310962304,-0.0156768903769588,0.0156768903769588
G03_R0683,G03,test,500,20,0.001,0.7,0.2,0.1,5.0,28.313,28.264257018623702,-0.0487429813762929,0.0487429813762929
G03_R0684,G03,train,500,20,0.001,0.7,0.3,0.1,5.0,30.986,30.976514948547937,-0.0094850514520636,0.0094850514520636
G03_R0685,G03,train,500,20,0.0001,0.85,0.1,0.1,5.0,26.332,26.25661887522548,-0.0753811247745197,0.0753811247745197
G03_R0686,G03,train,500,20,0.0001,0.85,0.2,0.1,5.0,28.453,28.331326149080112,-0.1216738509198869,0.1216738509198869
G03_R0687,G03,train,500,20,0.0001,0.85,0.3,0.1,5.0,31.502,31.3180086195436,-0.1839913804564013,0.1839913804564013
G03_R0688,G03,train,500,20,0.0001,0.8,0.1,0.1,5.0,26.237,26.24746260628605,0.0104626062860511,0.0104626062860511
G03_R0689,G03,train,500,20,0.0001,0.8,0.2,0.1,5.0,28.472,28.32856370413965,-0.1434362958603507,0.1434362958603507
G03_R0690,G03,train,500,20,0.0001,0.8,0.3,0.1,5.0,31.524,31.3316338100198,-0.192366189980202,0.192366189980202
G03_R0691,G03,test,500,20,0.0001,0.75,0.1,0.1,5.0,26.25,26.24448120896461,-0.0055187910353851,0.0055187910353851
G03_R0692,G03,test,500,20,0.0001,0.75,0.2,0.1,5.0,28.493,28.31666004540948,-0.1763399545905208,0.1763399545905208
G03_R0693,G03,test,500,20,0.0001,0.75,0.3,0.1,5.0,31.546,31.317189991928164,-0.2288100080718358,0.2288100080718358
G03_R0694,G03,train,500,20,0.0001,0.7,0.1,0.1,5.0,26.264,26.24400614497652,-0.0199938550234826,0.0199938550234826
G03_R0695,G03,test,500,20,0.0001,0.7,0.2,0.1,5.0,28.514,28.317139774576145,-0.1968602254238547,0.1968602254238547
G03_R0696,G03,train,500,20,0.0001,0.7,0.3,0.1,5.0,31.568,31.342996000856747,-0.2250039991432544,0.2250039991432544
G03_R0697,G03,train,500,20,1e-05,0.85,0.1,0.1,5.0,26.275,26.277213070932607,0.0022130709326084,0.0022130709326084
G03_R0698,G03,train,500,20,1e-05,0.85,0.2,0.1,5.0,27.986,27.96413528999816,-0.0218647100018429,0.0218647100018429
G03_R0699,G03,train,500,20,1e-05,0.85,0.3,0.1,5.0,30.977,30.99594157738095,0.01894157738095,0.01894157738095
G03_R0700,G03,train,500,20,1e-05,0.8,0.1,0.1,5.0,26.266,26.27035458621939,0.0043545862193923,0.0043545862193923
G03_R0701,G03,train,500,20,1e-05,0.8,0.2,0.1,5.0,27.957,27.96206577362912,0.0050657736291199,0.0050657736291199
G03_R0702,G03,train,500,20,1e-05,0.8,0.3,0.1,5.0,30.993,30.99601562103176,0.0030156210317571,0.0030156210317571
G03_R0703,G03,test,500,20,1e-05,0.75,0.1,0.1,5.0,26.27,26.269735293064617,-0.0002647069353827,0.0002647069353827
G03_R0704,G03,train,500,20,1e-05,0.75,0.2,0.1,5.0,27.97,27.954145138708487,-0.0158548612915119,0.0158548612915119
G03_R0705,G03,train,500,20,1e-05,0.75,0.3,0.1,5.0,31.009,30.991118255321084,-0.0178817446789167,0.0178817446789167
G03_R0706,G03,train,500,20,1e-05,0.7,0.1,0.1,5.0,26.274,26.26924070824319,-0.0047592917568124,0.0047592917568124
G03_R0707,G03,train,500,20,1e-05,0.7,0.2,0.1,5.0,27.983,27.955721620851342,-0.0272783791486581,0.0272783791486581
G03_R0708,G03,train,500,20,1e-05,0.7,0.3,0.1,5.0,31.026,31.006499413059192,-0.0195005869408078,0.0195005869408078
G03_R0709,G03,test,500,20,1e-06,0.85,0.1,0.1,5.0,26.306,26.293611715277837,-0.0123882847221672,0.0123882847221672
G03_R0710,G03,train,500,20,1e-06,0.85,0.2,0.1,5.0,27.796,27.811507262310627,0.0155072623106278,0.0155072623106278
G03_R0711,G03,train,500,20,1e-06,0.85,0.3,0.1,5.0,30.767,30.806292333333328,0.0392923333333286,0.0392923333333286
G03_R0712,G03,train,500,20,1e-06,0.8,0.1,0.1,5.0,26.307,26.29376792658737,-0.0132320734126274,0.0132320734126274
G03_R0713,G03,train,500,20,1e-06,0.8,0.2,0.1,5.0,27.801,27.81024197064396,0.0092419706439628,0.0092419706439628
G03_R0714,G03,train,500,20,1e-06,0.8,0.3,0.1,5.0,30.775,30.81032671031745,0.0353267103174523,0.0353267103174523
G03_R0715,G03,train,500,20,1e-06,0.75,0.1,0.1,5.0,26.308,26.29383791319451,-0.0141620868054914,0.0141620868054914
G03_R0716,G03,train,500,20,1e-06,0.75,0.2,0.1,5.0,27.808,27.809817842667808,0.0018178426678083,0.0018178426678083
G03_R0717,G03,test,500,20,1e-06,0.75,0.3,0.1,5.0,30.784,30.804061910578994,0.0200619105789954,0.0200619105789954
G03_R0718,G03,train,500,20,1e-06,0.7,0.1,0.1,5.0,26.309,26.29333280753974,-0.0156671924602598,0.0156671924602598
G03_R0719,G03,train,500,20,1e-06,0.7,0.2,0.1,5.0,27.814,27.811529928977333,-0.0024700710226674,0.0024700710226674
G03_R0720,G03,train,500,20,1e-06,0.7,0.3,0.1,5.0,30.793,30.818749309388533,0.0257493093885337,0.0257493093885337
G03_R0721,G03,test,500,50,0.001,0.85,0.1,0.1,5.0,36.267,36.08834062549596,-0.1786593745040434,0.1786593745040434
G03_R0722,G03,train,500,50,0.001,0.85,0.2,0.1,5.0,39.184,39.25208305467799,0.0680830546779915,0.0680830546779915
G03_R0723,G03,train,500,50,0.001,0.85,0.3,0.1,5.0,42.795,42.81110378373019,0.0161037837301876,0.0161037837301876
G03_R0724,G03,train,500,50,0.001,0.8,0.1,0.1,5.0,35.967,36.07305414930547,0.1060541493054714,0.1060541493054714
G03_R0725,G03,test,500,50,0.001,0.8,0.2,0.1,5.0,39.228,39.26947761568991,0.0414776156899066,0.0414776156899066
G03_R0726,G03,train,500,50,0.001,0.8,0.3,0.1,5.0,42.861,42.85570295188497,-0.0052970481150254,0.0052970481150254
G03_R0727,G03,train,500,50,0.001,0.75,0.1,0.1,5.0,36.01,36.06862927430548,0.0586292743054812,0.0586292743054812
G03_R0728,G03,train,500,50,0.001,0.75,0.2,0.1,5.0,39.277,39.28010775408278,0.0031077540827766,0.0031077540827766
G03_R0729,G03,test,500,50,0.001,0.75,0.3,0.1,5.0,42.929,42.91364995337298,-0.0153500466270202,0.0153500466270202
G03_R0730,G03,train,500,50,0.001,0.7,0.1,0.1,5.0,36.058,36.06565579414674,0.0076557941467427,0.0076557941467427
G03_R0731,G03,train,500,50,0.001,0.7,0.2,0.1,5.0,39.326,39.287920714896266,-0.0380792851037341,0.0380792851037341
G03_R0732,G03,test,500,50,0.001,0.7,0.3,0.1,5.0,43.006,42.90644854712298,-0.0995514528770158,0.0995514528770158
G03_R0733,G03,train,500,50,0.0001,0.85,0.1,0.1,5.0,36.489,36.39970541269845,-0.0892945873015449,0.0892945873015449
G03_R0734,G03,train,500,50,0.0001,0.85,0.2,0.1,5.0,39.507,39.43037151003514,-0.0766284899648539,0.0766284899648539
G03_R0735,G03,train,500,50,0.0001,0.85,0.3,0.1,5.0,43.473,43.25751648313488,-0.2154835168651203,0.2154835168651203
G03_R0736,G03,train,500,50,0.0001,0.8,0.1,0.1,5.0,36.378,36.36669797916667,-0.0113020208333267,0.0113020208333267
G03_R0737,G03,train,500,50,0.0001,0.8,0.2,0.1,5.0,39.533,39.45394051152324,-0.0790594884767585,0.0790594884767585
G03_R0738,G03,train,500,50,0.0001,0.8,0.3,0.1,5.0,43.501,43.27203444742064,-0.2289655525793605,0.2289655525793605
G03_R0739,G03,test,500,50,0.0001,0.75,0.1,0.1,5.0,36.393,36.36252034226193,-0.0304796577380699,0.0304796577380699
G03_R0740,G03,train,500,50,0.0001,0.75,0.2,0.1,5.0,39.56,39.46223173324944,-0.0977682667505632,0.0977682667505632
G03_R0741,G03,train,500,50,0.0001,0.75,0.3,0.1,5.0,43.524,43.307342390872975,-0.2166576091270258,0.2166576091270258
G03_R0742,G03,test,500,50,0.0001,0.7,0.1,0.1,5.0,36.413,36.36173461210321,-0.0512653878967839,0.0512653878967839
G03_R0743,G03,train,500,50,0.0001,0.7,0.2,0.1,5.0,39.588,39.473128063110536,-0.1148719368894646,0.1148719368894646
G03_R0744,G03,train,500,50,0.0001,0.7,0.3,0.1,5.0,43.549,43.30397428670632,-0.2450257132936855,0.2450257132936855
