case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G04_R0333,G04,train,100,20,1e-06,0.75,0.3,0.2,4.0,704.214978,704.007942555728
G04_R0334,G04,train,100,20,1e-06,0.7,0.1,0.2,4.0,106.127391,106.14004271240856
G04_R0335,G04,train,100,20,1e-06,0.7,0.2,0.2,4.0,333.53736999999995,333.39540631177624
G04_R0336,G04,train,100,20,1e-06,0.7,0.3,0.2,4.0,706.214795,705.6870273774267
G04_R0337,G04,train,100,50,0.001,0.85,0.1,0.2,4.0,18.309011,18.35989977789177
G04_R0338,G04,train,100,50,0.001,0.85,0.2,0.2,4.0,26.547066,26.571422189325453
G04_R0339,G04,train,100,50,0.001,0.85,0.3,0.2,4.0,39.525698,39.55606017463332
G04_R0340,G04,train,100,50,0.001,0.8,0.1,0.2,4.0,18.395998,18.39030883223907
G04_R0341,G04,train,100,50,0.001,0.8,0.2,0.2,4.0,26.713999,26.69670416188114
G04_R0342,G04,train,100,50,0.001,0.8,0.3,0.2,4.0,39.835637,39.79779155000608
G04_R0343,G04,test,100,50,0.001,0.75,0.1,0.2,4.0,18.48991,18.534575412062523
G04_R0344,G04,train,100,50,0.001,0.75,0.2,0.2,4.0,26.893847,26.91657102527949
G04_R0345,G04,test,100,50,0.001,0.75,0.3,0.2,4.0,40.170498,40.18710374687935
G04_R0346,G04,train,100,50,0.001,0.7,0.1,0.2,4.0,18.589737,18.546186229437527
G04_R0347,G04,train,100,50,0.001,0.7,0.2,0.2,4.0,27.086602000000003,27.057916996196187
G04_R0348,G04,test,100,50,0.001,0.7,0.3,0.2,4.0,40.532271,40.41347790363992
G04_R0349,G04,train,100,50,0.0001,0.85,0.1,0.2,4.0,22.873401,22.882794303677315
G04_R0350,G04,test,100,50,0.0001,0.85,0.2,0.2,4.0,35.617176,35.69425649791606
G04_R0351,G04,train,100,50,0.0001,0.85,0.3,0.2,4.0,57.014529,57.0797560101886
G04_R0352,G04,test,100,50,0.0001,0.8,0.1,0.2,4.0,22.931695,22.924782204144154
G04_R0353,G04,train,100,50,0.0001,0.8,0.2,0.2,4.0,35.745357,35.73597663160358
G04_R0354,G04,train,100,50,0.0001,0.8,0.3,0.2,4.0,57.262553,57.23093295226616
G04_R0355,G04,test,100,50,0.0001,0.75,0.1,0.2,4.0,22.993918,23.02739102208537
G04_R0356,G04,train,100,50,0.0001,0.75,0.2,0.2,4.0,35.885459,35.90865454844562
G04_R0357,G04,train,100,50,0.0001,0.75,0.3,0.2,4.0,57.536482,57.60295846121325
G04_R0358,G04,train,100,50,0.0001,0.7,0.1,0.2,4.0,23.062059,23.05029900474155
G04_R0359,G04,train,100,50,0.0001,0.7,0.2,0.2,4.0,36.040467,35.99790047686051
G04_R0360,G04,train,100,50,0.0001,0.7,0.3,0.2,4.0,57.840301,57.70591968092107
G04_R0361,G04,train,100,50,1e-05,0.85,0.1,0.2,4.0,32.728905999999995,32.755656386935726
G04_R0362,G04,test,100,50,1e-05,0.85,0.2,0.2,4.0,66.901586,67.03574116915178
G04_R0363,G04,test,100,50,1e-05,0.85,0.3,0.2,4.0,123.045746,123.159018863121
G04_R0364,G04,train,100,50,1e-05,0.8,0.1,0.2,4.0,32.816631,32.80762749574684
G04_R0365,G04,train,100,50,1e-05,0.8,0.2,0.2,4.0,67.15021800000001,67.11046385958947
G04_R0366,G04,test,100,50,1e-05,0.8,0.3,0.2,4.0,123.535293,123.41304596103475
G04_R0367,G04,train,100,50,1e-05,0.75,0.1,0.2,4.0,32.915330000000004,32.95209911462958
G04_R0368,G04,train,100,50,1e-05,0.75,0.2,0.2,4.0,67.435816,67.49534290881692
G04_R0369,G04,test,100,50,1e-05,0.75,0.3,0.2,4.0,124.0948,124.15714240552164
G04_R0370,G04,test,100,50,1e-05,0.7,0.1,0.2,4.0,33.027996,32.980186807233906
G04_R0371,G04,train,100,50,1e-05,0.7,0.2,0.2,4.0,67.764374,67.67675595432708
G04_R0372,G04,train,100,50,1e-05,0.7,0.3,0.2,4.0,124.744258,124.40839632611213
G04_R0373,G04,train,100,50,1e-06,0.85,0.1,0.2,4.0,105.067714,105.0939571241608
G04_R0374,G04,train,100,50,1e-06,0.85,0.2,0.2,4.0,330.747791,330.76429502362384
G04_R0375,G04,train,100,50,1e-06,0.85,0.3,0.2,4.0,700.9853019999999,700.8439448730549
G04_R0376,G04,train,100,50,1e-06,0.8,0.1,0.2,4.0,105.377614,105.39389347220954
G04_R0377,G04,train,100,50,1e-06,0.8,0.2,0.2,4.0,331.557661,331.43995886585435
G04_R0378,G04,train,100,50,1e-06,0.8,0.3,0.2,4.0,702.485146,702.2566822962452
G04_R0379,G04,train,100,50,1e-06,0.75,0.1,0.2,4.0,105.737506,105.76235822713645
G04_R0380,G04,train,100,50,1e-06,0.75,0.2,0.2,4.0,332.477521,332.36654955190136
G04_R0381,G04,train,100,50,1e-06,0.75,0.3,0.2,4.0,704.214978,703.993380621731
G04_R0382,G04,test,100,50,1e-06,0.7,0.1,0.2,4.0,106.127391,106.13994844647108
G04_R0383,G04,train,100,50,1e-06,0.7,0.2,0.2,4.0,333.53736999999995,333.38209418483865
G04_R0384,G04,train,100,50,1e-06,0.7,0.3,0.2,4.0,706.214795,705.682187962013
G04_R0385,G04,train,250,3,0.001,0.85,0.1,0.2,4.0,55.44657,55.55289039118938
G04_R0386,G04,train,250,3,0.001,0.85,0.2,0.2,4.0,81.625957,81.68061814230624
G04_R0387,G04,train,250,3,0.001,0.85,0.3,0.2,4.0,123.026142,122.91050610598316
G04_R0388,G04,train,250,3,0.001,0.8,0.1,0.2,4.0,55.781194,55.747866230251965
G04_R0389,G04,train,250,3,0.001,0.8,0.2,0.2,4.0,82.277829,82.16254068558852
G04_R0390,G04,train,250,3,0.001,0.8,0.3,0.2,4.0,124.264264,124.13553661501491
G04_R0391,G04,train,250,3,0.001,0.75,0.1,0.2,4.0,56.139635,56.21834067861568
G04_R0392,G04,train,250,3,0.001,0.75,0.2,0.2,4.0,82.977583,83.00641572100395
G04_R0393,G04,train,250,3,0.001,0.75,0.3,0.2,4.0,125.592298,125.48739655415984
G04_R0394,G04,train,250,3,0.001,0.7,0.1,0.2,4.0,56.524884,56.459352503892205
G04_R0395,G04,train,250,3,0.001,0.7,0.2,0.2,4.0,83.734167,83.62156776137182
G04_R0396,G04,train,250,3,0.001,0.7,0.3,0.2,4.0,127.040237,126.8299343495844
G04_R0397,G04,train,250,3,0.0001,0.85,0.1,0.2,4.0,68.24374399999999,68.30286232205718
G04_R0398,G04,train,250,3,0.0001,0.85,0.2,0.2,4.0,107.570681,107.6642790036578
G04_R0399,G04,train,250,3,0.0001,0.85,0.3,0.2,4.0,173.60053499999998,173.91447938447178
G04_R0400,G04,train,250,3,0.0001,0.8,0.1,0.2,4.0,68.463213,68.42907646153918
G04_R0401,G04,test,250,3,0.0001,0.8,0.2,0.2,4.0,108.119634,108.04194679141683
G04_R0402,G04,train,250,3,0.0001,0.8,0.3,0.2,4.0,174.73209300000002,174.5457853281784
G04_R0403,G04,test,250,3,0.0001,0.75,0.1,0.2,4.0,68.70152999999999,68.803078818614
G04_R0404,G04,train,250,3,0.0001,0.75,0.2,0.2,4.0,108.738563,108.88885396062052
G04_R0405,G04,train,250,3,0.0001,0.75,0.3,0.2,4.0,175.993844,176.1379385554216
G04_R0406,G04,train,250,3,0.0001,0.7,0.1,0.2,4.0,68.962672,68.88295879483186
G04_R0407,G04,train,250,3,0.0001,0.7,0.2,0.2,4.0,109.427351,109.21066741297908
G04_R0408,G04,train,250,3,0.0001,0.7,0.3,0.2,4.0,177.42581,177.2546714499727
G04_R0409,G04,train,250,3,1e-05,0.85,0.1,0.2,4.0,95.451029,95.56032920466949
G04_R0410,G04,train,250,3,1e-05,0.85,0.2,0.2,4.0,192.29868,192.526679402426
G04_R0411,G04,train,250,3,1e-05,0.85,0.3,0.2,4.0,350.77374,351.3199314548711
G04_R0412,G04,train,250,3,1e-05,0.8,0.1,0.2,4.0,95.856438,95.79810451192556
G04_R0413,G04,train,250,3,1e-05,0.8,0.2,0.2,4.0,193.57792,193.2588265762043
G04_R0414,G04,train,250,3,1e-05,0.8,0.3,0.2,4.0,353.39302,352.8530992676373
G04_R0415,G04,test,250,3,1e-05,0.75,0.1,0.2,4.0,96.318771,96.4366190352016
G04_R0416,G04,train,250,3,1e-05,0.75,0.2,0.2,4.0,195.05709,195.11096755419143
G04_R0417,G04,train,250,3,1e-05,0.75,0.3,0.2,4.0,356.42226,356.404894329672
G04_R0418,G04,train,250,3,1e-05,0.7,0.1,0.2,4.0,96.853032,96.76046861543762
G04_R0419,G04,train,250,3,1e-05,0.7,0.2,0.2,4.0,196.78619,196.46045741167683
G04_R0420,G04,train,250,3,1e-05,0.7,0.3,0.2,4.0,359.95146,359.4426446496068
G04_R0421,G04,train,250,3,1e-06,0.85,0.1,0.2,4.0,280.450627,280.1707748327338
G04_R0422,G04,train,250,3,1e-06,0.85,0.2,0.2,4.0,866.40768,866.093006687374
G04_R0423,G04,train,250,3,1e-06,0.85,0.3,0.2,4.0,1826.2476,1824.9831576559293
G04_R0424,G04,train,250,3,1e-06,0.8,0.1,0.2,4.0,281.6604,281.5533025668451
G04_R0425,G04,train,250,3,1e-06,0.8,0.2,0.2,4.0,870.40739,869.3959646646284
G04_R0426,G04,train,250,3,1e-06,0.8,0.3,0.2,4.0,1834.24727,1833.390740131736
G04_R0427,G04,train,250,3,1e-06,0.75,0.1,0.2,4.0,283.070156,282.978150938697
G04_R0428,G04,train,250,3,1e-06,0.75,0.2,0.2,4.0,875.21708,874.3612468795639
G04_R0429,G04,test,250,3,1e-06,0.75,0.3,0.2,4.0,1843.74692,1840.4860442243223
G04_R0430,G04,train,250,3,1e-06,0.7,0.1,0.2,4.0,284.77989,284.6129120859843
G04_R0431,G04,train,250,3,1e-06,0.7,0.2,0.2,4.0,880.91675,880.3628821306228
G04_R0432,G04,train,250,3,1e-06,0.7,0.3,0.2,4.0,1854.84654,1853.93569185263
G04_R0433,G04,train,250,6,0.001,0.85,0.1,0.2,4.0,55.44657,55.55272307918938
G04_R0434,G04,train,250,6,0.001,0.85,0.2,0.2,4.0,81.625957,81.66740785382706
G04_R0435,G04,train,250,6,0.001,0.85,0.3,0.2,4.0,123.026142,122.91195298767067
G04_R0436,G04,train,250,6,0.001,0.8,0.1,0.2,4.0,55.781194,55.74806008918947
G04_R0437,G04,test,250,6,0.001,0.8,0.2,0.2,4.0,82.277829,82.15121943127599
G04_R0438,G04,train,250,6,0.001,0.8,0.3,0.2,4.0,124.264264,124.13662962238988
G04_R0439,G04,test,250,6,0.001,0.75,0.1,0.2,4.0,56.139635,56.222257376782345
G04_R0440,G04,train,250,6,0.001,0.75,0.2,0.2,4.0,82.977583,83.00719790225392
G04_R0441,G04,train,250,6,0.001,0.75,0.3,0.2,4.0,125.592298,125.48511963703484
G04_R0442,G04,train,250,6,0.001,0.7,0.1,0.2,4.0,56.524884,56.46326920205888
G04_R0443,G04,train,250,6,0.001,0.7,0.2,0.2,4.0,83.734167,83.62183785178848
G04_R0444,G04,train,250,6,0.001,0.7,0.3,0.2,4.0,127.040237,126.85628267520929
G04_R0445,G04,train,250,6,0.0001,0.85,0.1,0.2,4.0,68.24374399999999,68.30107693297384
G04_R0446,G04,train,250,6,0.0001,0.85,0.2,0.2,4.0,107.570681,107.66360764140782
G04_R0447,G04,train,250,6,0.0001,0.85,0.3,0.2,4.0,173.60053499999998,173.9098522236385
G04_R0448,G04,test,250,6,0.0001,0.8,0.1,0.2,4.0,68.463213,68.42729107245584
G04_R0449,G04,train,250,6,0.0001,0.8,0.2,0.2,4.0,108.119634,108.04127542916686
G04_R0450,G04,test,250,6,0.0001,0.8,0.3,0.2,4.0,174.73209300000002,174.5429481248451
G04_R0451,G04,test,250,6,0.0001,0.75,0.1,0.2,4.0,68.70152999999999,68.80289372432233
G04_R0452,G04,train,250,6,0.0001,0.75,0.2,0.2,4.0,108.738563,108.8812947278705
G04_R0453,G04,train,250,6,0.0001,0.75,0.3,0.2,4.0,175.993844,176.14309383171326
G04_R0454,G04,train,250,6,0.0001,0.7,0.1,0.2,4.0,68.962672,68.8827737005402
G04_R0455,G04,test,250,6,0.0001,0.7,0.2,0.2,4.0,109.427351,109.20310818022908
G04_R0456,G04,train,250,6,0.0001,0.7,0.3,0.2,4.0,177.42581,177.25378920668103
G04_R0457,G04,train,250,6,1e-05,0.85,0.1,0.2,4.0,95.451029,95.56648108086291
G04_R0458,G04,train,250,6,1e-05,0.85,0.2,0.2,4.0,192.29868,192.47792256321787
G04_R0459,G04,train,250,6,1e-05,0.85,0.3,0.2,4.0,350.77374,351.2883625146628
G04_R0460,G04,train,250,6,1e-05,0.8,0.1,0.2,4.0,95.856438,95.804256388119
G04_R0461,G04,test,250,6,1e-05,0.8,0.2,0.2,4.0,193.57792,193.22111964932952
G04_R0462,G04,test,250,6,1e-05,0.8,0.3,0.2,4.0,353.39302,352.823020527429
G04_R0463,G04,train,250,6,1e-05,0.75,0.1,0.2,4.0,96.318771,96.4366190352016
G04_R0464,G04,test,250,6,1e-05,0.75,0.2,0.2,4.0,195.05709,195.1306173021082
G04_R0465,G04,train,250,6,1e-05,0.75,0.3,0.2,4.0,356.42226,356.37960072238025
G04_R0466,G04,train,250,6,1e-05,0.7,0.1,0.2,4.0,96.853032,96.76046861543762
G04_R0467,G04,train,250,6,1e-05,0.7,0.2,0.2,4.0,196.78619,196.4974384131352
G04_R0468,G04,train,250,6,1e-05,0.7,0.3,0.2,4.0,359.95146,359.4257617985651
G04_R0469,G04,test,250,6,1e-06,0.85,0.1,0.2,4.0,280.450627,280.14058779623394
G04_R0470,G04,train,250,6,1e-06,0.85,0.2,0.2,4.0,866.40768,866.0568600877901
G04_R0471,G04,train,250,6,1e-06,0.85,0.3,0.2,4.0,1826.2476,1824.9445035378044
G04_R0472,G04,train,250,6,1e-06,0.8,0.1,0.2,4.0,281.6604,281.56352252372
G04_R0473,G04,test,250,6,1e-06,0.8,0.2,0.2,4.0,870.40739,869.3182191296274
G04_R0474,G04,train,250,6,1e-06,0.8,0.3,0.2,4.0,1834.24727,1833.401784092986
G04_R0475,G04,train,250,6,1e-06,0.75,0.1,0.2,4.0,283.070156,282.9795106208221
G04_R0476,G04,train,250,6,1e-06,0.75,0.2,0.2,4.0,875.21708,874.317029331022
G04_R0477,G04,test,250,6,1e-06,0.75,0.3,0.2,4.0,1843.74692,1840.4996979118223
G04_R0478,G04,train,250,6,1e-06,0.7,0.1,0.2,4.0,284.77989,284.6027509490051
G04_R0479,G04,train,250,6,1e-06,0.7,0.2,0.2,4.0,880.91675,880.3593198368727
G04_R0480,G04,train,250,6,1e-06,0.7,0.3,0.2,4.0,1854.84654,1853.916776862005
G04_R0481,G04,test,250,20,0.001,0.85,0.1,0.2,4.0,55.44657,55.55693224312687
G04_R0482,G04,train,250,20,0.001,0.85,0.2,0.2,4.0,81.625957,81.67751934015146
G04_R0483,G04,train,250,20,0.001,0.85,0.3,0.2,4.0,123.026142,122.9108135192748
G04_R0484,G04,train,250,20,0.001,0.8,0.1,0.2,4.0,55.781194,55.75239473409125
G04_R0485,G04,train,250,20,0.001,0.8,0.2,0.2,4.0,82.277829,82.15827134739207
G04_R0486,G04,train,250,20,0.001,0.8,0.3,0.2,4.0,124.264264,124.14412086625892
G04_R0487,G04,train,250,20,0.001,0.75,0.1,0.2,4.0,56.139635,56.22251732613206
G04_R0488,G04,train,250,20,0.001,0.75,0.2,0.2,4.0,82.977583,83.00595932618845
G04_R0489,G04,train,250,20,0.001,0.75,0.3,0.2,4.0,125.592298,125.48464247640388
G04_R0490,G04,train,250,20,0.001,0.7,0.1,0.2,4.0,56.524884,56.462738182866936
G04_R0491,G04,train,250,20,0.001,0.7,0.2,0.2,4.0,83.734167,83.62018355921705
G04_R0492,G04,train,250,20,0.001,0.7,0.3,0.2,4.0,127.040237,126.86751054208422
G04_R0493,G04,test,250,20,0.0001,0.85,0.1,0.2,4.0,68.24374399999999,68.31158533495301
G04_R0494,G04,train,250,20,0.0001,0.85,0.2,0.2,4.0,107.570681,107.67478218132456
G04_R0495,G04,test,250,20,0.0001,0.85,0.3,0.2,4.0,173.60053499999998,173.9603824053258
G04_R0496,G04,train,250,20,0.0001,0.8,0.1,0.2,4.0,68.463213,68.43688886114333
G04_R0497,G04,train,250,20,0.0001,0.8,0.2,0.2,4.0,108.119634,108.0531830315836
G04_R0498,G04,train,250,20,0.0001,0.8,0.3,0.2,4.0,174.73209300000002,174.5920575981991
G04_R0499,G04,train,250,20,0.0001,0.75,0.1,0.2,4.0,68.70152999999999,68.78801376748888
G04_R0500,G04,test,250,20,0.0001,0.75,0.2,0.2,4.0,108.738563,108.908955553546
G04_R0501,G04,train,250,20,0.0001,0.75,0.3,0.2,4.0,175.993844,176.13509446717447
G04_R0502,G04,test,250,20,0.0001,0.7,0.1,0.2,4.0,68.962672,68.86789374370673
G04_R0503,G04,train,250,20,0.0001,0.7,0.2,0.2,4.0,109.427351,109.23164245257124
G04_R0504,G04,train,250,20,0.0001,0.7,0.3,0.2,4.0,177.42581,177.24799790639227
G04_R0505,G04,train,250,20,1e-05,0.85,0.1,0.2,4.0,95.451029,95.57877588960184
G04_R0506,G04,train,250,20,1e-05,0.85,0.2,0.2,4.0,192.29868,192.52792421765815
G04_R0507,G04,test,250,20,1e-05,0.85,0.3,0.2,4.0,350.77374,351.355431911121
G04_R0508,G04,train,250,20,1e-05,0.8,0.1,0.2,4.0,95.856438,95.81836083308384
G04_R0509,G04,train,250,20,1e-05,0.8,0.2,0.2,4.0,193.58792,193.2856324337906
G04_R0510,G04,train,250,20,1e-05,0.8,0.3,0.2,4.0,353.39302,352.88659534930383
G04_R0511,G04,train,250,20,1e-05,0.75,0.1,0.2,4.0,96.318771,96.43233851907354
G04_R0512,G04,train,250,20,1e-05,0.75,0.2,0.2,4.0,195.06709,195.14231391954843
G04_R0513,G04,train,250,20,1e-05,0.75,0.3,0.2,4.0,356.42226,356.3472976009518
G04_R0514,G04,train,250,20,1e-05,0.7,0.1,0.2,4.0,96.853032,96.754061438893
G04_R0515,G04,train,250,20,1e-05,0.7,0.2,0.2,4.0,196.79619,196.48745130245004
G04_R0516,G04,train,250,20,1e-05,0.7,0.3,0.2,4.0,359.95146,359.39216712296985
G04_R0517,G04,test,250,20,1e-06,0.85,0.1,0.2,4.0,280.450627,280.1349042017964
G04_R0518,G04,train,250,20,1e-06,0.85,0.2,0.2,4.0,866.40768,866.0660750825824
G04_R0519,G04,test,250,20,1e-06,0.85,0.3,0.2,4.0,1826.2476,1824.7406804389348
G04_R0520,G04,train,250,20,1e-06,0.8,0.1,0.2,4.0,281.6604,281.54435372866664
G04_R0521,G04,train,250,20,1e-06,0.8,0.2,0.2,4.0,870.40739,869.4600981665022
G04_R0522,G04,train,250,20,1e-06,0.8,0.3,0.2,4.0,1834.24727,1833.443531349444
G04_R0523,G04,train,250,20,1e-06,0.75,0.1,0.2,4.0,283.070156,282.9778890942508
G04_R0524,G04,train,250,20,1e-06,0.75,0.2,0.2,4.0,875.21708,874.2558205290442
G04_R0525,G04,train,250,20,1e-06,0.75,0.3,0.2,4.0,1843.74692,1840.889103934141
G04_R0526,G04,test,250,20,1e-06,0.7,0.1,0.2,4.0,284.77989,284.58522922774006
G04_R0527,G04,train,250,20,1e-06,0.7,0.2,0.2,4.0,880.91675,880.2914694496858
G04_R0528,G04,train,250,20,1e-06,0.7,0.3,0.2,4.0,1854.84654,1853.8755845479416
G04_R0529,G04,train,250,50,0.001,0.85,0.1,0.2,4.0,55.44657,55.555680119585205
G04_R0530,G04,train,250,50,0.001,0.85,0.2,0.2,4.0,81.625957,81.687967096836
G04_R0531,G04,train,250,50,0.001,0.85,0.3,0.2,4.0,123.026142,122.90914257989982
G04_R0532,G04,test,250,50,0.001,0.8,0.1,0.2,4.0,55.781194,55.75105432432042
G04_R0533,G04,train,250,50,0.001,0.8,0.2,0.2,4.0,82.277829,82.16760415490995
G04_R0534,G04,train,250,50,0.001,0.8,0.3,0.2,4.0,124.264264,124.141642263759
G04_R0535,G04,train,250,50,0.001,0.75,0.1,0.2,4.0,56.139635,56.21603376577297
G04_R0536,G04,train,250,50,0.001,0.75,0.2,0.2,4.0,82.977583,83.0088146322301
G04_R0537,G04,train,250,50,0.001,0.75,0.3,0.2,4.0,125.592298,125.48497011525802
G04_R0538,G04,train,250,50,0.001,0.7,0.1,0.2,4.0,56.524884,56.45683217667451
G04_R0539,G04,train,250,50,0.001,0.7,0.2,0.2,4.0,83.734167,83.6209865133837
G04_R0540,G04,train,250,50,0.001,0.7,0.3,0.2,4.0,127.040237,126.82496930289696
G04_R0541,G04,train,250,50,0.0001,0.85,0.1,0.2,4.0,68.24374399999999,68.31451841254524
G04_R0542,G04,train,250,50,0.0001,0.85,0.2,0.2,4.0,107.570681,107.68481772835588
G04_R0543,G04,train,250,50,0.0001,0.85,0.3,0.2,4.0,173.60053499999998,173.9480221990342
G04_R0544,G04,train,250,50,0.0001,0.8,0.1,0.2,4.0,68.463212,68.44103498165225
G04_R0545,G04,train,250,50,0.0001,0.8,0.2,0.2,4.0,108.119634,108.06255849357323
G04_R0546,G04,train,250,50,0.0001,0.8,0.3,0.2,4.0,174.73209300000002,174.57969739190747
G04_R0547,G04,train,250,50,0.0001,0.75,0.1,0.2,4.0,68.70152999999999,68.78485975113463
G04_R0548,G04,train,250,50,0.0001,0.75,0.2,0.2,4.0,108.738564,108.90546652939716
G04_R0549,G04,train,250,50,0.0001,0.75,0.3,0.2,4.0,175.993844,176.13496878625784
G04_R0550,G04,train,250,50,0.0001,0.7,0.1,0.2,4.0,68.962672,68.86462056960251
G04_R0551,G04,train,250,50,0.0001,0.7,0.2,0.2,4.0,109.427351,109.2281534284224
G04_R0552,G04,train,250,50,0.0001,0.7,0.3,0.2,4.0,177.42581,177.25518756901727
G04_R0553,G04,test,250,50,1e-05,0.85,0.1,0.2,4.0,95.452035,95.58156154853933
G04_R0554,G04,test,250,50,1e-05,0.85,0.2,0.2,4.0,192.29868,192.54103686140817
G04_R0555,G04,train,250,50,1e-05,0.85,0.3,0.2,4.0,350.77374,351.3524048292462
G04_R0556,G04,train,250,50,1e-05,0.8,0.1,0.2,4.0,95.857438,95.82114649202131
G04_R0557,G04,test,250,50,1e-05,0.8,0.2,0.2,4.0,193.58792,193.29372912004055
G04_R0558,G04,train,250,50,1e-05,0.8,0.3,0.2,4.0,353.39302,352.869327779929
G04_R0559,G04,train,250,50,1e-05,0.75,0.1,0.2,4.0,96.320771,96.43186004676105
G04_R0560,G04,train,250,50,1e-05,0.75,0.2,0.2,4.0,195.06709,195.13676570163167
G04_R0561,G04,train,250,50,1e-05,0.75,0.3,0.2,4.0,356.42226,356.3567037017851
G04_R0562,G04,train,250,50,1e-05,0.7,0.1,0.2,4.0,96.856032,96.75261268949716
G04_R0563,G04,train,250,50,1e-05,0.7,0.2,0.2,4.0,196.79619,196.4803689387
G04_R0564,G04,train,250,50,1e-05,0.7,0.3,0.2,4.0,359.95146,359.4021237420174
G04_R0565,G04,train,250,50,1e-06,0.85,0.1,0.2,4.0,280.450627,280.1603375102723
G04_R0566,G04,train,250,50,1e-06,0.85,0.2,0.2,4.0,866.40768,866.0904092232075
G04_R0567,G04,train,250,50,1e-06,0.85,0.3,0.2,4.0,1826.2476,1824.8317130554824
G04_R0568,G04,train,250,50,1e-06,0.8,0.1,0.2,4.0,281.6604,281.5238131063216
G04_R0569,G04,train,250,50,1e-06,0.8,0.2,0.2,4.0,870.40739,869.4584042987948
G04_R0570,G04,train,250,50,1e-06,0.8,0.3,0.2,4.0,1834.24727,1833.4375977731945
G04_R0571,G04,train,250,50,1e-06,0.75,0.1,0.2,4.0,283.070156,282.9830455643758
G04_R0572,G04,test,250,50,1e-06,0.75,0.2,0.2,4.0,875.21708,874.2508795768567
G04_R0573,G04,train,250,50,1e-06,0.75,0.3,0.2,4.0,1843.74692,1841.134232114764
G04_R0574,G04,train,250,50,1e-06,0.7,0.1,0.2,4.0,284.77989,284.5996423525199
G04_R0575,G04,train,250,50,1e-06,0.7,0.2,0.2,4.0,880.91675,880.2254543887492
G04_R0576,G04,train,250,50,1e-06,0.7,0.3,0.2,4.0,1854.84654,1853.8585487256496
G04_R0577,G04,train,500,3,0.001,0.85,0.1,0.2,4.0,142.093539,142.2795040142499
G04_R0578,G04,test,500,3,0.001,0.85,0.2,0.2,4.0,210.148251,210.8074149924664
G04_R0579,G04,test,500,3,0.001,0.85,0.3,0.2,4.0,316.99584,317.68990528747736
G04_R0580,G04,train,500,3,0.001,0.8,0.1,0.2,4.0,143.07872999999998,142.9595567338978
G04_R0581,G04,test,500,3,0.001,0.8,0.2,0.2,4.0,212.074008,211.6938645614113
G04_R0582,G04,train,500,3,0.001,0.8,0.3,0.2,4.0,320.55223,320.58382460812567
G04_R0583,G04,test,500,3,0.001,0.75,0.1,0.2,4.0,144.123571,144.39618091642805
G04_R0584,G04,train,500,3,0.001,0.75,0.2,0.2,4.0,214.15956,214.2094368744915
G04_R0585,G04,train,500,3,0.001,0.75,0.3,0.2,4.0,324.39831000000004,324.9284440704546
G04_R0586,G04,test,500,3,0.001,0.7,0.1,0.2,4.0,145.24804,144.90886974211583
G04_R0587,G04,train,500,3,0.001,0.7,0.2,0.2,4.0,216.42489,215.81518425425327
G04_R0588,G04,train,500,3,0.001,0.7,0.3,0.2,4.0,328.60433,328.21354362456395
G04_R0589,G04,train,500,3,0.0001,0.85,0.1,0.2,4.0,172.435759,172.81905364220856
G04_R0590,G04,train,500,3,0.0001,0.85,0.2,0.2,4.0,275.054616,275.5891242700488
G04_R0591,G04,test,500,3,0.0001,0.85,0.3,0.2,4.0,445.443973,447.6066434083632
G04_R0592,G04,train,500,3,0.0001,0.8,0.1,0.2,4.0,173.132981,173.04413167595885
G04_R0593,G04,train,500,3,0.0001,0.8,0.2,0.2,4.0,276.925877,276.6308465759577
G04_R0594,G04,test,500,3,0.0001,0.8,0.3,0.2,4.0,449.325591,448.71743874669954
G04_R0595,G04,train,500,3,0.0001,0.75,0.1,0.2,4.0,173.88992000000002,173.9953225834135
G04_R0596,G04,train,500,3,0.0001,0.75,0.2,0.2,4.0,278.997201,279.53303240270805
G04_R0597,G04,train,500,3,0.0001,0.75,0.3,0.2,4.0,453.718543,454.041248525553
G04_R0598,G04,train,500,3,0.0001,0.7,0.1,0.2,4.0,174.72653000000005,174.5159996595551
G04_R0599,G04,train,500,3,0.0001,0.7,0.2,0.2,4.0,281.378667,280.93591946214667
G04_R0600,G04,train,500,3,0.0001,0.7,0.3,0.2,4.0,458.73303,457.8896507636285
G04_R0601,G04,train,500,3,1e-05,0.85,0.1,0.2,4.0,235.95608,236.3138680664356
G04_R0602,G04,train,500,3,1e-05,0.85,0.2,0.2,4.0,467.88168,468.4869988397211
G04_R0603,G04,train,500,3,1e-05,0.85,0.3,0.2,4.0,843.14757,843.893775957778
G04_R0604,G04,train,500,3,1e-05,0.8,0.1,0.2,4.0,237.36491,237.1962397919306
G04_R0605,G04,train,500,3,1e-05,0.8,0.2,0.2,4.0,472.30065,471.80399236764976
G04_R0606,G04,train,500,3,1e-05,0.8,0.3,0.2,4.0,852.3584,851.6963570070278
G04_R0607,G04,test,500,3,1e-05,0.75,0.1,0.2,4.0,238.85364,239.25077209703807
G04_R0608,G04,train,500,3,1e-05,0.75,0.2,0.2,4.0,477.34957,477.7419371721315
G04_R0609,G04,train,500,3,1e-05,0.75,0.3,0.2,4.0,862.93957,862.2192084970416
G04_R0610,G04,train,500,3,1e-05,0.7,0.1,0.2,4.0,240.56224,240.31034079464263
