case_uid,Re,fold_name,split
G01_R0439,250,holdout_Re250,test
G01_R0440,250,holdout_Re250,test
G01_R0441,250,holdout_Re250,test
G01_R0442,250,holdout_Re250,test
G01_R0443,250,holdout_Re250,test
G01_R0444,250,holdout_Re250,test
G01_R0445,250,holdout_Re250,test
G01_R0446,250,holdout_Re250,test
G01_R0447,250,holdout_Re250,test
G01_R0448,250,holdout_Re250,test
G01_R0449,250,holdout_Re250,test
G01_R0450,250,holdout_Re250,test
G01_R0451,250,holdout_Re250,test
G01_R0452,250,holdout_Re250,test
G01_R0453,250,holdout_Re250,test
G01_R0454,250,holdout_Re250,test
G01_R0455,250,holdout_Re250,test
G01_R0456,250,holdout_Re250,test
G01_R0457,250,holdout_Re250,test
G01_R0458,250,holdout_Re250,test
G01_R0459,250,holdout_Re250,test
G01_R0460,250,holdout_Re250,test
G01_R0461,250,holdout_Re250,test
G01_R0462,250,holdout_Re250,test
G01_R0463,250,holdout_Re250,test
G01_R0464,250,holdout_Re250,test
G01_R0465,250,holdout_Re250,test
G01_R0466,250,holdout_Re250,test
G01_R0467,250,holdout_Re250,test
G01_R0468,250,holdout_Re250,test
G01_R0469,250,holdout_Re250,test
G01_R0470,250,holdout_Re250,test
G01_R0471,250,holdout_Re250,test
G01_R0472,250,holdout_Re250,test
G01_R0473,250,holdout_Re250,test
G01_R0474,250,holdout_Re250,test
G01_R0475,250,holdout_Re250,test
G01_R0476,250,holdout_Re250,test
G01_R0477,250,holdout_Re250,test
G01_R0478,250,holdout_Re250,test
G01_R0479,250,holdout_Re250,test
G01_R0480,250,holdout_Re250,test
G01_R0481,250,holdout_Re250,test
G01_R0482,250,holdout_Re250,test
G01_R0483,250,holdout_Re250,test
G01_R0484,250,holdout_Re250,test
G01_R0485,250,holdout_Re250,test
G01_R0486,250,holdout_Re250,test
G01_R0487,250,holdout_Re250,test
G01_R0488,250,holdout_Re250,test
G01_R0489,250,holdout_Re250,test
G01_R0490,250,holdout_Re250,test
G01_R0491,250,holdout_Re250,test
G01_R0492,250,holdout_Re250,test
G01_R0493,250,holdout_Re250,test
G01_R0494,250,holdout_Re250,test
G01_R0495,250,holdout_Re250,test
G01_R0496,250,holdout_Re250,test
G01_R0497,250,holdout_Re250,test
G01_R0498,250,holdout_Re250,test
G01_R0499,250,holdout_Re250,test
G01_R0500,250,holdout_Re250,test
G01_R0501,250,holdout_Re250,test
G01_R0502,250,holdout_Re250,test
G01_R0503,250,holdout_Re250,test
G01_R0504,250,holdout_Re250,test
G01_R0505,250,holdout_Re250,test
G01_R0506,250,holdout_Re250,test
G01_R0507,250,holdout_Re250,test
G01_R0508,250,holdout_Re250,test
G01_R0509,250,holdout_Re250,test
G01_R0510,250,holdout_Re250,test
G01_R0511,250,holdout_Re250,test
G01_R0512,250,holdout_Re250,test
G01_R0513,250,holdout_Re250,test
G01_R0514,250,holdout_Re250,test
G01_R0515,250,holdout_Re250,test
G01_R0516,250,holdout_Re250,test
G01_R0517,250,holdout_Re250,test
G01_R0518,250,holdout_Re250,test
G01_R0519,250,holdout_Re250,test
G01_R0520,250,holdout_Re250,test
G01_R0521,250,holdout_Re250,test
G01_R0522,250,holdout_Re250,test
G01_R0523,250,holdout_Re250,test
G01_R0524,250,holdout_Re250,test
G01_R0525,250,holdout_Re250,test
G01_R0526,250,holdout_Re250,test
G01_R0527,250,holdout_Re250,test
G01_R0528,250,holdout_Re250,test
G01_R0529,250,holdout_Re250,test
G01_R0530,250,holdout_Re250,test
G01_R0531,250,holdout_Re250,test
G01_R0532,250,holdout_Re250,test
G01_R0533,250,holdout_Re250,test
G01_R0534,250,holdout_Re250,test
G01_R0535,250,holdout_Re250,test
G01_R0536,250,holdout_Re250,test
G01_R0537,250,holdout_Re250,test
G01_R0538,250,holdout_Re250,test
G01_R0539,250,holdout_Re250,test
G01_R0540,250,holdout_Re250,test
G01_R0541,250,holdout_Re250,test
G01_R0542,250,holdout_Re250,test
G01_R0543,250,holdout_Re250,test
G01_R0544,250,holdout_Re250,test
G01_R0545,250,holdout_Re250,test
G01_R0546,250,holdout_Re250,test
G01_R0547,250,holdout_Re250,test
G01_R0548,250,holdout_Re250,test
G01_R0549,250,holdout_Re250,test
G01_R0550,250,holdout_Re250,test
G01_R0551,250,holdout_Re250,test
G01_R0552,250,holdout_Re250,test
G01_R0553,250,holdout_Re250,test
G01_R0554,250,holdout_Re250,test
G01_R0555,250,holdout_Re250,test
G01_R0556,250,holdout_Re250,test
G01_R0557,250,holdout_Re250,test
G01_R0558,250,holdout_Re250,test
G01_R0559,250,holdout_Re250,test
G01_R0560,250,holdout_Re250,test
G01_R0561,250,holdout_Re250,test
G01_R0562,250,holdout_Re250,test
G01_R0563,250,holdout_Re250,test
G01_R0564,250,holdout_Re250,test
G01_R0565,250,holdout_Re250,test
G01_R0566,250,holdout_Re250,test
G01_R0567,250,holdout_Re250,test
G01_R0568,250,holdout_Re250,test
G01_R0569,250,holdout_Re250,test
G01_R0570,250,holdout_Re250,test
G01_R0571,250,holdout_Re250,test
G01_R0572,250,holdout_Re250,test
G01_R0573,250,holdout_Re250,test
G01_R0574,250,holdout_Re250,test
G01_R0575,250,holdout_Re250,test
G01_R0576,250,holdout_Re250,test
G01_R0577,500,holdout_Re250,train
G01_R0578,500,holdout_Re250,train
G01_R0579,500,holdout_Re250,train
G01_R0580,500,holdout_Re250,train
G01_R0581,500,holdout_Re250,train
G01_R0582,500,holdout_Re250,train
G01_R0583,500,holdout_Re250,train
G01_R0584,500,holdout_Re250,train
G01_R0585,500,holdout_Re250,train
G01_R0586,500,holdout_Re250,train
G01_R0587,500,holdout_Re250,train
G01_R0588,500,holdout_Re250,train
G01_R0589,500,holdout_Re250,train
G01_R0590,500,holdout_Re250,train
G01_R0591,500,holdout_Re250,train
G01_R0592,500,holdout_Re250,train
G01_R0593,500,holdout_Re250,train
G01_R0594,500,holdout_Re250,train
G01_R0595,500,holdout_Re250,train
G01_R0596,500,holdout_Re250,train
G01_R0597,500,holdout_Re250,train
G01_R0598,500,holdout_Re250,train
G01_R0599,500,holdout_Re250,train
G01_R0600,500,holdout_Re250,train
G01_R0601,500,holdout_Re250,train
G01_R0602,500,holdout_Re250,train
G01_R0603,500,holdout_Re250,train
G01_R0604,500,holdout_Re250,train
G01_R0605,500,holdout_Re250,train
G01_R0606,500,holdout_Re250,train
G01_R0607,500,holdout_Re250,train
G01_R0608,500,holdout_Re250,train
G01_R0609,500,holdout_Re250,train
G01_R0610,500,holdout_Re250,train
G01_R0611,500,holdout_Re250,train
G01_R0612,500,holdout_Re250,train
G01_R0613,500,holdout_Re250,train
G01_R0614,500,holdout_Re250,train
G01_R0615,500,holdout_Re250,train
G01_R0616,500,holdout_Re250,train
G01_R0617,500,holdout_Re250,train
G01_R0618,500,holdout_Re250,train
G01_R0619,500,holdout_Re250,train
G01_R0620,500,holdout_Re250,train
G01_R0621,500,holdout_Re250,train
G01_R0622,500,holdout_Re250,train
G01_R0623,500,holdout_Re250,train
G01_R0624,500,holdout_Re250,train
G01_R0625,500,holdout_Re250,train
G01_R0626,500,holdout_Re250,train
G01_R0627,500,holdout_Re250,train
G01_R0628,500,holdout_Re250,train
G01_R0629,500,holdout_Re250,train
G01_R0630,500,holdout_Re250,train
G01_R0631,500,holdout_Re250,train
G01_R0632,500,holdout_Re250,train
G01_R0633,500,holdout_Re250,train
G01_R0634,500,holdout_Re250,train
G01_R0635,500,holdout_Re250,train
G01_R0636,500,holdout_Re250,train
G01_R0637,500,holdout_Re250,train
G01_R0638,500,holdout_Re250,train
G01_R0639,500,holdout_Re250,train
G01_R0640,500,holdout_Re250,train
G01_R0641,500,holdout_Re250,train
G01_R0642,500,holdout_Re250,train
G01_R0643,500,holdout_Re250,train
G01_R0644,500,holdout_Re250,train
G01_R0645,500,holdout_Re250,train
G01_R0646,500,holdout_Re250,train
G01_R0647,500,holdout_Re250,train
G01_R0648,500,holdout_Re250,train
G01_R0649,500,holdout_Re250,train
G01_R0650,500,holdout_Re250,train
G01_R0651,500,holdout_Re250,train
G01_R0652,500,holdout_Re250,train
G01_R0653,500,holdout_Re250,train
G01_R0654,500,holdout_Re250,train
G01_R0655,500,holdout_Re250,train
G01_R0656,500,holdout_Re250,train
G01_R0657,500,holdout_Re250,train
G01_R0658,500,holdout_Re250,train
G01_R0659,500,holdout_Re250,train
G01_R0660,500,holdout_Re250,train
G01_R0661,500,holdout_Re250,train
G01_R0662,500,holdout_Re250,train
G01_R0663,500,holdout_Re250,train
G01_R0664,500,holdout_Re250,train
G01_R0665,500,holdout_Re250,train
G01_R0666,500,holdout_Re250,train
G01_R0667,500,holdout_Re250,train
G01_R0668,500,holdout_Re250,train
G01_R0669,500,holdout_Re250,train
G01_R0670,500,holdout_Re250,train
G01_R0671,500,holdout_Re250,train
G01_R0672,500,holdout_Re250,train
G01_R0673,500,holdout_Re250,train
G01_R0674,500,holdout_Re250,train
G01_R0675,500,holdout_Re250,train
G01_R0676,500,holdout_Re250,train
G01_R0677,500,holdout_Re250,train
G01_R0678,500,holdout_Re250,train
G01_R0679,500,holdout_Re250,train
G01_R0680,500,holdout_Re250,train
G01_R0681,500,holdout_Re250,train
G01_R0682,500,holdout_Re250,train
G01_R0683,500,holdout_Re250,train
G01_R0684,500,holdout_Re250,train
G01_R0685,500,holdout_Re250,train
G01_R0686,500,holdout_Re250,train
G01_R0687,500,holdout_Re250,train
G01_R0688,500,holdout_Re250,train
G01_R0689,500,holdout_Re250,train
G01_R0690,500,holdout_Re250,train
G01_R0691,500,holdout_Re250,train
G01_R0692,500,holdout_Re250,train
G01_R0693,500,holdout_Re250,train
G01_R0694,500,holdout_Re250,train
G01_R0695,500,holdout_Re250,train
G01_R0696,500,holdout_Re250,train
G01_R0697,500,holdout_Re250,train
G01_R0698,500,holdout_Re250,train
G01_R0699,500,holdout_Re250,train
G01_R0700,500,holdout_Re250,train
G01_R0701,500,holdout_Re250,train
G01_R0702,500,holdout_Re250,train
G01_R0703,500,holdout_Re250,train
G01_R0704,500,holdout_Re250,train
G01_R0705,500,holdout_Re250,train
G01_R0706,500,holdout_Re250,train
G01_R0707,500,holdout_Re250,train
G01_R0708,500,holdout_Re250,train
G01_R0709,500,holdout_Re250,train
G01_R0710,500,holdout_Re250,train
G01_R0711,500,holdout_Re250,train
G01_R0712,500,holdout_Re250,train
G01_R0713,500,holdout_Re250,train
G01_R0714,500,holdout_Re250,train
G01_R0715,500,holdout_Re250,train
G01_R0716,500,holdout_Re250,train
G01_R0717,500,holdout_Re250,train
G01_R0718,500,holdout_Re250,train
G01_R0719,500,holdout_Re250,train
G01_R0720,500,holdout_Re250,train
G01_R0721,500,holdout_Re250,train
G01_R0722,500,holdout_Re250,train
G01_R0723,500,holdout_Re250,train
G01_R0724,500,holdout_Re250,train
G01_R0725,500,holdout_Re250,train
G01_R0726,500,holdout_Re250,train
G01_R0727,500,holdout_Re250,train
G01_R0728,500,holdout_Re250,train
G01_R0729,500,holdout_Re250,train
G01_R0730,500,holdout_Re250,train
G01_R0731,500,holdout_Re250,train
G01_R0732,500,holdout_Re250,train
G01_R0733,500,holdout_Re250,train
G01_R0734,500,holdout_Re250,train
G01_R0735,500,holdout_Re250,train
G01_R0736,500,holdout_Re250,train
G01_R0737,500,holdout_Re250,train
G01_R0738,500,holdout_Re250,train
G01_R0739,500,holdout_Re250,train
G01_R0740,500,holdout_Re250,train
G01_R0741,500,holdout_Re250,train
G01_R0742,500,holdout_Re250,train
G01_R0743,500,holdout_Re250,train
G01_R0744,500,holdout_Re250,train
G01_R0745,500,holdout_Re250,train
G01_R0746,500,holdout_Re250,train
G01_R0747,500,holdout_Re250,train
G01_R0748,500,holdout_Re250,train
G01_R0749,500,holdout_Re250,train
G01_R0750,500,holdout_Re250,train
G01_R0751,500,holdout_Re250,train
G01_R0752,500,holdout_Re250,train
G01_R0753,500,holdout_Re250,train
G01_R0754,500,holdout_Re250,train
G01_R0755,500,holdout_Re250,train
G01_R0756,500,holdout_Re250,train
G01_R0757,500,holdout_Re250,train
G01_R0758,500,holdout_Re250,train
G01_R0759,500,holdout_Re250,train
G01_R0760,500,holdout_Re250,train
G01_R0761,500,holdout_Re250,train
G01_R0762,500,holdout_Re250,train
G01_R0763,500,holdout_Re250,train
G01_R0764,500,holdout_Re250,train
G01_R0765,500,holdout_Re250,train
G01_R0766,500,holdout_Re250,train
G01_R0767,500,holdout_Re250,train
G01_R0768,500,holdout_Re250,train
G02_R0001,25,holdout_Re250,train
G02_R0002,25,holdout_Re250,train
G02_R0003,25,holdout_Re250,train
G02_R0004,25,holdout_Re250,train
G02_R0005,25,holdout_Re250,train
G02_R0006,25,holdout_Re250,train
G02_R0007,25,holdout_Re250,train
G02_R0008,25,holdout_Re250,train
G02_R0009,25,holdout_Re250,train
G02_R0010,25,holdout_Re250,train
G02_R0011,25,holdout_Re250,train
G02_R0012,25,holdout_Re250,train
G02_R0013,25,holdout_Re250,train
G02_R0014,25,holdout_Re250,train
G02_R0015,25,holdout_Re250,train
G02_R0016,25,holdout_Re250,train
G02_R0017,25,holdout_Re250,train
G02_R0018,25,holdout_Re250,train
G02_R0019,25,holdout_Re250,train
G02_R0020,25,holdout_Re250,train
G02_R0021,25,holdout_Re250,train
G02_R0022,25,holdout_Re250,train
G02_R0023,25,holdout_Re250,train
G02_R0024,25,holdout_Re250,train
G02_R0025,25,holdout_Re250,train
G02_R0026,25,holdout_Re250,train
G02_R0027,25,holdout_Re250,train
G02_R0028,25,holdout_Re250,train
G02_R0029,25,holdout_Re250,train
G02_R0030,25,holdout_Re250,train
G02_R0031,25,holdout_Re250,train
G02_R0032,25,holdout_Re250,train
G02_R0033,25,holdout_Re250,train
G02_R0034,25,holdout_Re250,train
G02_R0035,25,holdout_Re250,train
G02_R0036,25,holdout_Re250,train
G02_R0037,25,holdout_Re250,train
G02_R0038,25,holdout_Re250,train
G02_R0039,25,holdout_Re250,train
G02_R0040,25,holdout_Re250,train
G02_R0041,25,holdout_Re250,train
G02_R0042,25,holdout_Re250,train
G02_R0043,25,holdout_Re250,train
G02_R0044,25,holdout_Re250,train
G02_R0045,25,holdout_Re250,train
G02_R0046,25,holdout_Re250,train
G02_R0047,25,holdout_Re250,train
G02_R0048,25,holdout_Re250,train
G02_R0049,25,holdout_Re250,train
G02_R0050,25,holdout_Re250,train
G02_R0051,25,holdout_Re250,train
G02_R0052,25,holdout_Re250,train
G02_R0053,25,holdout_Re250,train
G02_R0054,25,holdout_Re250,train
G02_R0055,25,holdout_Re250,train
G02_R0056,25,holdout_Re250,train
G02_R0057,25,holdout_Re250,train
G02_R0058,25,holdout_Re250,train
G02_R0059,25,holdout_Re250,train
G02_R0060,25,holdout_Re250,train
G02_R0061,25,holdout_Re250,train
G02_R0062,25,holdout_Re250,train
G02_R0063,25,holdout_Re250,train
G02_R0064,25,holdout_Re250,train
G02_R0065,25,holdout_Re250,train
G02_R0066,25,holdout_Re250,train
G02_R0067,25,holdout_Re250,train
G02_R0068,25,holdout_Re250,train
G02_R0069,25,holdout_Re250,train
G02_R0070,25,holdout_Re250,train
G02_R0071,25,holdout_Re250,train
G02_R0072,25,holdout_Re250,train
G02_R0073,25,holdout_Re250,train
G02_R0074,25,holdout_Re250,train
G02_R0075,25,holdout_Re250,train
G02_R0076,25,holdout_Re250,train
G02_R0077,25,holdout_Re250,train
G02_R0078,25,holdout_Re250,train
G02_R0079,25,holdout_Re250,train
G02_R0080,25,holdout_Re250,train
G02_R0081,25,holdout_Re250,train
G02_R0082,25,holdout_Re250,train
G02_R0083,25,holdout_Re250,train
G02_R0084,25,holdout_Re250,train
G02_R0085,25,holdout_Re250,train
G02_R0086,25,holdout_Re250,train
G02_R0087,25,holdout_Re250,train
G02_R0088,25,holdout_Re250,train
G02_R0089,25,holdout_Re250,train
G02_R0090,25,holdout_Re250,train
G02_R0091,25,holdout_Re250,train
G02_R0092,25,holdout_Re250,train
G02_R0093,25,holdout_Re250,train
G02_R0094,25,holdout_Re250,train
G02_R0095,25,holdout_Re250,train
G02_R0096,25,holdout_Re250,train
G02_R0097,25,holdout_Re250,train
G02_R0098,25,holdout_Re250,train
G02_R0099,25,holdout_Re250,train
G02_R0100,25,holdout_Re250,train
G02_R0101,25,holdout_Re250,train
G02_R0102,25,holdout_Re250,train
G02_R0103,25,holdout_Re250,train
G02_R0104,25,holdout_Re250,train
G02_R0105,25,holdout_Re250,train
G02_R0106,25,holdout_Re250,train
G02_R0107,25,holdout_Re250,train
G02_R0108,25,holdout_Re250,train
G02_R0109,25,holdout_Re250,train
G02_R0110,25,holdout_Re250,train
G02_R0111,25,holdout_Re250,train
G02_R0112,25,holdout_Re250,train
G02_R0113,25,holdout_Re250,train
G02_R0114,25,holdout_Re250,train
G02_R0115,25,holdout_Re250,train
G02_R0116,25,holdout_Re250,train
G02_R0117,25,holdout_Re250,train
G02_R0118,25,holdout_Re250,train
G02_R0119,25,holdout_Re250,train
G02_R0120,25,holdout_Re250,train
G02_R0121,25,holdout_Re250,train
G02_R0122,25,holdout_Re250,train
G02_R0123,25,holdout_Re250,train
G02_R0124,25,holdout_Re250,train
G02_R0125,25,holdout_Re250,train
G02_R0126,25,holdout_Re250,train
G02_R0127,25,holdout_Re250,train
G02_R0128,25,holdout_Re250,train
G02_R0129,25,holdout_Re250,train
G02_R0130,25,holdout_Re250,train
G02_R0131,25,holdout_Re250,train
G02_R0132,25,holdout_Re250,train
G02_R0133,25,holdout_Re250,train
G02_R0134,25,holdout_Re250,train
G02_R0135,25,holdout_Re250,train
G02_R0136,25,holdout_Re250,train
G02_R0137,25,holdout_Re250,train
G02_R0138,25,holdout_Re250,train
G02_R0139,25,holdout_Re250,train
G02_R0140,25,holdout_Re250,train
G02_R0141,25,holdout_Re250,train
G02_R0142,25,holdout_Re250,train
G02_R0143,25,holdout_Re250,train
G02_R0144,25,holdout_Re250,train
G02_R0145,25,holdout_Re250,train
G02_R0146,25,holdout_Re250,train
G02_R0147,25,holdout_Re250,train
G02_R0148,25,holdout_Re250,train
G02_R0149,25,holdout_Re250,train
G02_R0150,25,holdout_Re250,train
G02_R0151,25,holdout_Re250,train
G02_R0152,25,holdout_Re250,train
G02_R0153,25,holdout_Re250,train
G02_R0154,25,holdout_Re250,train
G02_R0155,25,holdout_Re250,train
G02_R0156,25,holdout_Re250,train
G02_R0157,25,holdout_Re250,train
G02_R0158,25,holdout_Re250,train
G02_R0159,25,holdout_Re250,train
G02_R0160,25,holdout_Re250,train
G02_R0161,25,holdout_Re250,train
G02_R0162,25,holdout_Re250,train
G02_R0163,25,holdout_Re250,train
G02_R0164,25,holdout_Re250,train
G02_R0165,25,holdout_Re250,train
G02_R0166,25,holdout_Re250,train
G02_R0167,25,holdout_Re250,train
G02_R0168,25,holdout_Re250,train
G02_R0169,25,holdout_Re250,train
G02_R0170,25,holdout_Re250,train
G02_R0171,25,holdout_Re250,train
G02_R0172,25,holdout_Re250,train
G02_R0173,25,holdout_Re250,train
G02_R0174,25,holdout_Re250,train
G02_R0175,25,holdout_Re250,train
G02_R0176,25,holdout_Re250,train
G02_R0177,25,holdout_Re250,train
G02_R0178,25,holdout_Re250,train
G02_R0179,25,holdout_Re250,train
G02_R0180,25,holdout_Re250,train
G02_R0181,25,holdout_Re250,train
G02_R0182,25,holdout_Re250,train
G02_R0183,25,holdout_Re250,train
G02_R0184,25,holdout_Re250,train
G02_R0185,25,holdout_Re250,train
G02_R0186,25,holdout_Re250,train
G02_R0187,25,holdout_Re250,train
G02_R0188,25,holdout_Re250,train
G02_R0189,25,holdout_Re250,train
G02_R0190,25,holdout_Re250,train
G02_R0191,25,holdout_Re250,train
G02_R0192,25,holdout_Re250,train
G02_R0193,100,holdout_Re250,train
G02_R0194,100,holdout_Re250,train
G02_R0195,100,holdout_Re250,train
G02_R0196,100,holdout_Re250,train
G02_R0197,100,holdout_Re250,train
G02_R0198,100,holdout_Re250,train
G02_R0199,100,holdout_Re250,train
G02_R0200,100,holdout_Re250,train
G02_R0201,100,holdout_Re250,train
G02_R0202,100,holdout_Re250,train
G02_R0203,100,holdout_Re250,train
G02_R0204,100,holdout_Re250,train
G02_R0205,100,holdout_Re250,train
G02_R0206,100,holdout_Re250,train
G02_R0207,100,holdout_Re250,train
G02_R0208,100,holdout_Re250,train
G02_R0209,100,holdout_Re250,train
G02_R0210,100,holdout_Re250,train
G02_R0211,100,holdout_Re250,train
G02_R0212,100,holdout_Re250,train
G02_R0213,100,holdout_Re250,train
G02_R0214,100,holdout_Re250,train
G02_R0215,100,holdout_Re250,train
G02_R0216,100,holdout_Re250,train
G02_R0217,100,holdout_Re250,train
G02_R0218,100,holdout_Re250,train
G02_R0219,100,holdout_Re250,train
G02_R0220,100,holdout_Re250,train
G02_R0221,100,holdout_Re250,train
G02_R0222,100,holdout_Re250,train
G02_R0223,100,holdout_Re250,train
G02_R0224,100,holdout_Re250,train
G02_R0225,100,holdout_Re250,train
G02_R0226,100,holdout_Re250,train
G02_R0227,100,holdout_Re250,train
G02_R0228,100,holdout_Re250,train
G02_R0229,100,holdout_Re250,train
G02_R0230,100,holdout_Re250,train
G02_R0231,100,holdout_Re250,train
G02_R0232,100,holdout_Re250,train
G02_R0233,100,holdout_Re250,train
G02_R0234,100,holdout_Re250,train
G02_R0235,100,holdout_Re250,train
G02_R0236,100,holdout_Re250,train
G02_R0237,100,holdout_Re250,train
G02_R0238,100,holdout_Re250,train
G02_R0239,100,holdout_Re250,train
G02_R0240,100,holdout_Re250,train
G02_R0241,100,holdout_Re250,train
G02_R0242,100,holdout_Re250,train
G02_R0243,100,holdout_Re250,train
G02_R0244,100,holdout_Re250,train
G02_R0245,100,holdout_Re250,train
G02_R0246,100,holdout_Re250,train
G02_R0247,100,holdout_Re250,train
G02_R0248,100,holdout_Re250,train
G02_R0249,100,holdout_Re250,train
G02_R0250,100,holdout_Re250,train
G02_R0251,100,holdout_Re250,train
G02_R0252,100,holdout_Re250,train
G02_R0253,100,holdout_Re250,train
G02_R0254,100,holdout_Re250,train
G02_R0255,100,holdout_Re250,train
G02_R0256,100,holdout_Re250,train
G02_R0257,100,holdout_Re250,train
G02_R0258,100,holdout_Re250,train
G02_R0259,100,holdout_Re250,train
G02_R0260,100,holdout_Re250,train
G02_R0261,100,holdout_Re250,train
G02_R0262,100,holdout_Re250,train
G02_R0263,100,holdout_Re250,train
G02_R0264,100,holdout_Re250,train
G02_R0265,100,holdout_Re250,train
G02_R0266,100,holdout_Re250,train
G02_R0267,100,holdout_Re250,train
G02_R0268,100,holdout_Re250,train
G02_R0269,100,holdout_Re250,train
G02_R0270,100,holdout_Re250,train
G02_R0271,100,holdout_Re250,train
G02_R0272,100,holdout_Re250,train
G02_R0273,100,holdout_Re250,train
G02_R0274,100,holdout_Re250,train
G02_R0275,100,holdout_Re250,train
